"","id_no","binomial","presence","origin","shape_Area","TaxonID","Order","Family","Genus","Species","Animal","Vertebrate","Mammal","Bird","Herptile","Fish","Invertebrate","Plant","Seed","Fruit","Nectar","Root","Leaf","Woody","Herbaceous","Other","TaxonomicNote","FillCode","TrophicLevel","MammalEater","Insectivore","Frugivore","Granivore","Folivore","DataSource","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"4159",19352,"Rattus nitidus",1,3,4.26082351,4046,"RODENTIA","MURIDAE","Rattus","nitidus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4160",19353,"Rattus norvegicus",1,1,0.809265933,4047,"RODENTIA","MURIDAE","Rattus","norvegicus",1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,0,0,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4161",19354,"Rattus novaeguineae",1,1,2.912834404,4048,"RODENTIA","MURIDAE","Rattus","novaeguineae",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4162",136785,"Rattus omichlodes",1,1,0.023638104,4049,"RODENTIA","MURIDAE","Rattus","omichlodes",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4163",19355,"Rattus osgoodi",1,1,0.50085335,4050,"RODENTIA","MURIDAE","Rattus","osgoodi",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4164",19356,"Rattus palmarum",1,1,0.010309045,4051,"RODENTIA","MURIDAE","Rattus","palmarum",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4165",19357,"Rattus pelurus",1,1,0.190883005,4052,"RODENTIA","MURIDAE","Rattus","pelurus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4166",136632,"Rattus pococki",1,1,5.312773305,4053,"RODENTIA","MURIDAE","Rattus","pococki",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4167",19358,"Rattus praetor",1,5,0.012201319,4054,"RODENTIA","MURIDAE","Rattus","praetor",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4168",19370,"Rattus pyctoris",1,1,189.34006,4055,"RODENTIA","MURIDAE","Rattus","pyctoris",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4169",19359,"Rattus ranjiniae",1,1,0.00334405,4056,"RODENTIA","MURIDAE","Rattus","ranjiniae",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4170",19360,"Rattus rattus",1,3,0.1870707,4057,"RODENTIA","MURIDAE","Rattus","rattus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4171",20759,"Rattus richardsoni",1,1,0.56803068,4058,"RODENTIA","MURIDAE","Rattus","richardsoni",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4172",136700,"Rattus salocco",1,1,0.113988145,4059,"RODENTIA","MURIDAE","Rattus","salocco",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4173",136517,"Rattus satarae",1,1,0.04496254,4060,"RODENTIA","MURIDAE","Rattus","satarae",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"",0,"Omnivore",0,1,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4174",19362,"Rattus simalurensis",1,1,0.003448455,4061,"RODENTIA","MURIDAE","Rattus","simalurensis",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4175",19363,"Rattus sordidus",1,1,0.037402694,4062,"RODENTIA","MURIDAE","Rattus","sordidus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4176",19364,"Rattus steini",1,1,0.185097685,4063,"RODENTIA","MURIDAE","Rattus","steini",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4177",19365,"Rattus stoicus",1,1,0.0043611,4064,"RODENTIA","MURIDAE","Rattus","stoicus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4178",19366,"Rattus tanezumi",1,5,23.00830188,4065,"RODENTIA","MURIDAE","Rattus","tanezumi",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4179",19319,"Rattus tawitawiensis",1,1,0.032326985,4066,"RODENTIA","MURIDAE","Rattus","tawitawiensis",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4180",19367,"Rattus timorensis",1,1,0.03140314,4067,"RODENTIA","MURIDAE","Rattus","timorensis",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4181",19368,"Rattus tiomanicus",1,1,0.002038585,4068,"RODENTIA","MURIDAE","Rattus","tiomanicus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4182",19369,"Rattus tunneyi",1,1,0.00108211,4069,"RODENTIA","MURIDAE","Rattus","tunneyi",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4183",20760,"Rattus vandeuseni",1,1,0.166048311,4070,"RODENTIA","MURIDAE","Rattus","vandeuseni",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4184",20761,"Rattus verecundus",1,1,0.037705808,4071,"RODENTIA","MURIDAE","Rattus","verecundus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4185",19371,"Rattus villosissimus",1,1,189.3713824,4072,"RODENTIA","MURIDAE","Rattus","villosissimus",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,0,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4186",19372,"Rattus xanthurus",1,1,1.28918719,4073,"RODENTIA","MURIDAE","Rattus","xanthurus",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4187",19376,"Ratufa affinis",1,1,14.1143777,5517,"RODENTIA","SCIURIDAE","Ratufa","affinis",0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,"",0,"Herbivore",0,0,1,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4188",19377,"Ratufa bicolor",1,1,0.041858445,5518,"RODENTIA","SCIURIDAE","Ratufa","bicolor",0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,"",0,"Herbivore",0,0,1,1,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4189",19378,"Ratufa indica",1,1,10.53184308,5519,"RODENTIA","SCIURIDAE","Ratufa","indica",1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4190",19381,"Ratufa macroura",1,1,0.039274255,5520,"RODENTIA","SCIURIDAE","Ratufa","macroura",1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,"",1,"Omnivore",0,1,1,1,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4191",19390,"Redunca arundinum",1,2,0.011643325,294,"CETARTIODACTYLA","BOVIDAE","Redunca","arundinum",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"",0,"Herbivore",0,0,0,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4192",19391,"Redunca fulvorufula",1,1,0.95676115,295,"CETARTIODACTYLA","BOVIDAE","Redunca","fulvorufula",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4193",19392,"Redunca redunca",1,1,485.2128134,296,"CETARTIODACTYLA","BOVIDAE","Redunca","redunca",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4194",19399,"Reithrodon auritus",1,1,0.00049575,1523,"RODENTIA","CRICETIDAE","Reithrodon","auritus",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"",1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4195",136583,"Reithrodon typicus",1,1,0.00413408,1524,"RODENTIA","CRICETIDAE","Reithrodon","typicus",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"",1,"Herbivore",0,0,0,0,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4196",136821,"Reithrodontomys bakeri",1,1,0.073441219,1526,"RODENTIA","CRICETIDAE","Reithrodontomys","bakeri",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4197",19402,"Reithrodontomys brevirostris",1,1,1.727237992,1527,"RODENTIA","CRICETIDAE","Reithrodontomys","brevirostris",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4198",19403,"Reithrodontomys burti",1,1,4.72638574,1528,"RODENTIA","CRICETIDAE","Reithrodontomys","burti",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4199",19404,"Reithrodontomys chrysopsis",1,1,4.629365976,1529,"RODENTIA","CRICETIDAE","Reithrodontomys","chrysopsis",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4200",19405,"Reithrodontomys creper",1,1,1.011740013,1530,"RODENTIA","CRICETIDAE","Reithrodontomys","creper",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4201",19406,"Reithrodontomys darienensis",1,1,3.579347334,1531,"RODENTIA","CRICETIDAE","Reithrodontomys","darienensis",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4202",19407,"Reithrodontomys fulvescens",1,1,241.090662,1532,"RODENTIA","CRICETIDAE","Reithrodontomys","fulvescens",1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,"",0,"Omnivore",0,1,0,1,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4203",19408,"Reithrodontomys gracilis",1,1,27.5906515,1533,"RODENTIA","CRICETIDAE","Reithrodontomys","gracilis",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4204",19409,"Reithrodontomys hirsutus",1,1,0.722007039,1534,"RODENTIA","CRICETIDAE","Reithrodontomys","hirsutus",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4205",42678,"Reithrodontomys humulis",1,1,126.4159977,1535,"RODENTIA","CRICETIDAE","Reithrodontomys","humulis",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"",0,"Omnivore",0,1,0,1,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4206",19410,"Reithrodontomys megalotis",1,1,526.517083,1536,"RODENTIA","CRICETIDAE","Reithrodontomys","megalotis",1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,"",0,"Omnivore",0,1,0,1,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4207",19411,"Reithrodontomys mexicanus",1,1,9.578971217,1537,"RODENTIA","CRICETIDAE","Reithrodontomys","mexicanus",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4208",19412,"Reithrodontomys microdon",1,1,0.24891763,1538,"RODENTIA","CRICETIDAE","Reithrodontomys","microdon",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4209",19413,"Reithrodontomys montanus",1,1,185.469461,1539,"RODENTIA","CRICETIDAE","Reithrodontomys","montanus",1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,"",0,"Omnivore",0,1,0,1,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4210",19414,"Reithrodontomys paradoxus",1,1,0.009774432,1540,"RODENTIA","CRICETIDAE","Reithrodontomys","paradoxus",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4211",19401,"Reithrodontomys raviventris",1,1,0.008079125,1541,"RODENTIA","CRICETIDAE","Reithrodontomys","raviventris",0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,"",0,"Herbivore",0,0,0,0,1,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4212",19415,"Reithrodontomys rodriguezi",1,1,0.141845492,1542,"RODENTIA","CRICETIDAE","Reithrodontomys","rodriguezi",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"",0,"Herbivore",0,0,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4213",19416,"Reithrodontomys spectabilis",1,1,0.042263859,1543,"RODENTIA","CRICETIDAE","Reithrodontomys","spectabilis",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4214",19417,"Reithrodontomys sumichrasti",1,1,9.761116042,1544,"RODENTIA","CRICETIDAE","Reithrodontomys","sumichrasti",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4215",19418,"Reithrodontomys tenuirostris",1,1,1.144893112,1545,"RODENTIA","CRICETIDAE","Reithrodontomys","tenuirostris",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4216",19419,"Reithrodontomys zacatecae",1,1,18.86861034,1546,"RODENTIA","CRICETIDAE","Reithrodontomys","zacatecae",3,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,"",1,"Herbivore",0,0,0,1,1,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4217",19436,"Rhabdomys pumilio",1,1,2.851439495,4075,"RODENTIA","MURIDAE","Rhabdomys","pumilio",2,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,"",0,"Omnivore",0,0,1,1,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4218",136521,"Rhagomys longilingua",1,1,0.096348285,1548,"RODENTIA","CRICETIDAE","Rhagomys","longilingua",1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,"",3,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4219",19454,"Rhagomys rufescens",1,1,10.44449035,1549,"RODENTIA","CRICETIDAE","Rhagomys","rufescens",1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,"",3,"Omnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4220",19474,"Rheithrosciurus macrotis",1,1,59.57719115,5522,"RODENTIA","SCIURIDAE","Rheithrosciurus","macrotis",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"",0,"Herbivore",0,0,1,0,0,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4221",19484,"Rheomys mexicanus",1,1,0.001911783,1551,"RODENTIA","CRICETIDAE","Rheomys","mexicanus",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4222",19485,"Rheomys raptor",1,1,0.050010527,1552,"RODENTIA","CRICETIDAE","Rheomys","raptor",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,0,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4223",19486,"Rheomys thomasi",1,1,1.018474209,1553,"RODENTIA","CRICETIDAE","Rheomys","thomasi",1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",1,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4224",19487,"Rheomys underwoodi",1,1,0.440124052,1554,"RODENTIA","CRICETIDAE","Rheomys","underwoodi",1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4225",19495,"Rhinoceros sondaicus",1,1,0.00453883,5251,"PERISSODACTYLA","RHINOCEROTIDAE","Rhinoceros","sondaicus",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,"",0,"Herbivore",0,0,1,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4226",19496,"Rhinoceros unicornis",1,2,0.054046115,5252,"PERISSODACTYLA","RHINOCEROTIDAE","Rhinoceros","unicornis",0,0,0,0,0,0,0,1,0,2,0,0,1,2,1,2,"",0,"Herbivore",0,0,0,0,1,"Nowak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4227",19520,"Rhinolophus acuminatus",1,1,10.31466113,5255,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","acuminatus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4228",19521,"Rhinolophus adami",1,1,0.025408238,5256,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","adami",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4229",19522,"Rhinolophus affinis",1,1,10.31465133,5257,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","affinis",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4230",19523,"Rhinolophus alcyone",1,1,0.157908651,5258,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","alcyone",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4231",19525,"Rhinolophus arcuatus",1,1,0.014197025,5259,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","arcuatus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4232",40023,"Rhinolophus beddomei",1,1,10.91683158,5260,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","beddomei",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4233",19515,"Rhinolophus blasii",1,1,45.0455896,5261,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","blasii",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4234",19526,"Rhinolophus bocharicus",1,1,97.18581415,5262,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","bocharicus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4235",19527,"Rhinolophus borneensis",1,1,0.00539026,5263,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","borneensis",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4236",19528,"Rhinolophus canuti",1,1,0.446393865,5264,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","canuti",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4237",19529,"Rhinolophus capensis",1,1,23.35686705,5265,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","capensis",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",0,"Carnivore",0,1,0,0,0,"IUCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4238",19530,"Rhinolophus celebensis",1,1,10.31465937,5266,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","celebensis",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4239",19531,"Rhinolophus clivosus",1,1,67.00459836,5267,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","clivosus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4240",19532,"Rhinolophus coelophyllus",1,1,35.91231519,5268,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","coelophyllus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4241",19533,"Rhinolophus cognatus",1,1,0.10807909,5269,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","cognatus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4242",40037,"Rhinolophus convexus",1,1,0.03594037,5270,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","convexus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"No account of this species in the book",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4243",19535,"Rhinolophus creaghi",1,1,10.17357814,5271,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","creaghi",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4244",19536,"Rhinolophus darlingi",1,1,120.3607265,5272,"CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","darlingi",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",1,"Carnivore",0,1,0,0,0,"Extrapolated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
