TaxonID,Order,Family,Genus,Species,Animal,Vertebrate,Mammal,Bird,Herptile,Fish,Invertebrate,Plant,Seed,Fruit,Nectar,Root,Leaf,Woody,Herbaceous,Other,TaxonomicNote,FillCode,TrophicLevel,MammalEater,Insectivore,Frugivore,Granivore,Folivore,DataSource
959,RODENTIA,CRICETIDAE,Calomys,boliviae,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,0,0,Extrapolated
960,RODENTIA,CRICETIDAE,Calomys,callidus,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,0,0,Extrapolated
961,RODENTIA,CRICETIDAE,Calomys,callosus,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,0,0,Extrapolated
962,RODENTIA,CRICETIDAE,Calomys,expulsus,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,0,0,Extrapolated
963,RODENTIA,CRICETIDAE,Calomys,fecundus,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,0,0,Extrapolated
964,RODENTIA,CRICETIDAE,Calomys,hummelincki,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,0,0,IUCN
965,RODENTIA,CRICETIDAE,Calomys,laucha,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,0,0,Nowak
966,RODENTIA,CRICETIDAE,Calomys,lepidus,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,0,0,Extrapolated
967,RODENTIA,CRICETIDAE,Calomys,musculinus,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,0,0,Extrapolated
968,RODENTIA,CRICETIDAE,Calomys,sorellus,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,0,0,Extrapolated
969,RODENTIA,CRICETIDAE,Calomys,tener,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,0,0,Extrapolated
970,RODENTIA,CRICETIDAE,Calomys,tocantinsi,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,0,0,Extrapolated
971,RODENTIA,CRICETIDAE,Calomys,venustus,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,2.1,Herbivore,0,0,0,0,0,Extrapolated
973,RODENTIA,CRICETIDAE,Cansumys,canus,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
975,RODENTIA,CRICETIDAE,Caryomys,eva,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,Listed in the Eothenomys genus,0,Herbivore,0,0,0,1,1,IUCN
976,RODENTIA,CRICETIDAE,Caryomys,inez,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,Listed in the Eothenomys genus,3,Omnivore,0,1,0,0,0,Extrapolated
978,RODENTIA,CRICETIDAE,Cerradomys,andersoni,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
979,RODENTIA,CRICETIDAE,Cerradomys,maracajuensis,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
980,RODENTIA,CRICETIDAE,Cerradomys,marinhus,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
981,RODENTIA,CRICETIDAE,Cerradomys,scotti,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
982,RODENTIA,CRICETIDAE,Cerradomys,subflavus,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
984,RODENTIA,CRICETIDAE,Chelemys,delfini,1,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,,2.1,Omnivore,0,1,0,0,1,Extrapolated
985,RODENTIA,CRICETIDAE,Chelemys,macronyx,1,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,,0,Omnivore,0,1,0,0,1,Nowak
986,RODENTIA,CRICETIDAE,Chelemys,megalonyx,1,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,,2.1,Omnivore,0,1,0,0,1,Extrapolated
988,RODENTIA,CRICETIDAE,Chibchanomys,orcesi,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,IUCN
989,RODENTIA,CRICETIDAE,Chibchanomys,trichotis,1,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,IUCN
991,RODENTIA,CRICETIDAE,Chilomys,instans,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,Omnivore,0,0,0,0,0,IUCN
993,RODENTIA,CRICETIDAE,Chinchillula,sahamae,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,Herbivore,0,0,0,0,1,Nowak
995,RODENTIA,CRICETIDAE,Chionomys,gud,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,,0,Herbivore,0,0,1,0,1,IUCN
996,RODENTIA,CRICETIDAE,Chionomys,nivalis,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,,0,Herbivore,0,0,1,0,1,IUCN
997,RODENTIA,CRICETIDAE,Chionomys,roberti,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,,0,Herbivore,0,0,0,0,1,IUCN
999,RODENTIA,CRICETIDAE,Cricetulus,alticola,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,1,Herbivore,0,0,0,1,1,Extrapolated
1000,RODENTIA,CRICETIDAE,Cricetulus,barabensis,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,1,0,IUCN
1001,RODENTIA,CRICETIDAE,Cricetulus,kamensis,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,Omnivore,0,1,0,1,0,IUCN
1002,RODENTIA,CRICETIDAE,Cricetulus,lama,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,Omnivore,0,1,0,1,0,IUCN
1003,RODENTIA,CRICETIDAE,Cricetulus,longicaudatus,3,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,1,0,IUCN
1004,RODENTIA,CRICETIDAE,Cricetulus,migratorius,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,0,0,0,0,Nowak
1005,RODENTIA,CRICETIDAE,Cricetulus,sokolovi,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,1,Herbivore,0,0,0,1,1,Extrapolated
1006,RODENTIA,CRICETIDAE,Cricetulus,tibetanus,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,1,Herbivore,0,0,0,1,1,Extrapolated
1008,RODENTIA,CRICETIDAE,Cricetus,cricetus,2,2,0,0,2,0,2,1,1,1,0,1,1,0,0,0,,0,Omnivore,0,0,1,1,1,Nowak
1010,RODENTIA,CRICETIDAE,Delomys,collinus,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1011,RODENTIA,CRICETIDAE,Delomys,dorsalis,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1012,RODENTIA,CRICETIDAE,Delomys,sublineatus,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1014,RODENTIA,CRICETIDAE,Deltamys,kempi,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,Omnivore,0,1,0,0,0,IUCN
1016,RODENTIA,CRICETIDAE,Dicrostonyx,groenlandicus,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,,1,Herbivore,0,0,1,0,1,Extrapolated
1017,RODENTIA,CRICETIDAE,Dicrostonyx,hudsonius,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,,0,Herbivore,0,0,1,0,1,IUCN
1018,RODENTIA,CRICETIDAE,Dicrostonyx,nelsoni,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,,1,Herbivore,0,0,1,0,1,Extrapolated
1019,RODENTIA,CRICETIDAE,Dicrostonyx,nunatakensis,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,,1,Herbivore,0,0,1,0,1,Extrapolated
1020,RODENTIA,CRICETIDAE,Dicrostonyx,richardsoni,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,,1,Herbivore,0,0,1,0,1,Extrapolated
1021,RODENTIA,CRICETIDAE,Dicrostonyx,torquatus,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,1,,0,Herbivore,0,0,0,0,1,IUCN
1022,RODENTIA,CRICETIDAE,Dicrostonyx,unalascensis,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,,1,Herbivore,0,0,1,0,1,Extrapolated
1023,RODENTIA,CRICETIDAE,Dicrostonyx,vinogradovi,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,,0,Herbivore,0,0,0,0,1,IUCN
1025,RODENTIA,CRICETIDAE,Dinaromys,bogdanovi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,Nowak
1027,RODENTIA,CRICETIDAE,Eligmodontia,moreni,2,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,,1,Omnivore,0,0,0,1,0,Extrapolated
1028,RODENTIA,CRICETIDAE,Eligmodontia,morgani,2,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,,1,Omnivore,0,0,0,1,0,Extrapolated
1029,RODENTIA,CRICETIDAE,Eligmodontia,puerulus,2,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,,1,Omnivore,0,0,0,1,0,Extrapolated
1030,RODENTIA,CRICETIDAE,Eligmodontia,typus,2,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,,1,Omnivore,0,0,0,1,0,Extrapolated
1032,RODENTIA,CRICETIDAE,Ellobius,alaicus,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,1,Herbivore,0,0,0,0,0,Extrapolated
1033,RODENTIA,CRICETIDAE,Ellobius,fuscocapillus,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,Herbivore,0,0,0,0,0,IUCN
1034,RODENTIA,CRICETIDAE,Ellobius,lutescens,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,Herbivore,0,0,0,0,0,IUCN
1035,RODENTIA,CRICETIDAE,Ellobius,talpinus,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,Herbivore,0,0,0,0,0,IUCN
1036,RODENTIA,CRICETIDAE,Ellobius,tancrei,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,1,Herbivore,0,0,0,0,0,Extrapolated
1038,RODENTIA,CRICETIDAE,Eolagurus,luteus,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,,0,Herbivore,0,0,0,1,1,IUCN
1039,RODENTIA,CRICETIDAE,Eolagurus,przewalskii,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,,0,Herbivore,0,0,0,1,0,IUCN
1041,RODENTIA,CRICETIDAE,Eothenomys,cachinus,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1042,RODENTIA,CRICETIDAE,Eothenomys,chinensis,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1043,RODENTIA,CRICETIDAE,Eothenomys,custos,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1044,RODENTIA,CRICETIDAE,Eothenomys,melanogaster,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1045,RODENTIA,CRICETIDAE,Eothenomys,miletus,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1046,RODENTIA,CRICETIDAE,Eothenomys,olitor,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1047,RODENTIA,CRICETIDAE,Eothenomys,proditor,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1048,RODENTIA,CRICETIDAE,Eothenomys,wardi,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1050,RODENTIA,CRICETIDAE,Eremoryzomys,polius,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1052,RODENTIA,CRICETIDAE,Euneomys,chinchilloides,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,Herbivore,0,0,0,0,0,Extrapolated
1053,RODENTIA,CRICETIDAE,Euneomys,fossor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,Herbivore,0,0,0,0,0,Extrapolated
1054,RODENTIA,CRICETIDAE,Euneomys,mordax,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,Herbivore,0,0,0,0,0,Extrapolated
1055,RODENTIA,CRICETIDAE,Euneomys,petersoni,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,Herbivore,0,0,0,0,0,Extrapolated
1057,RODENTIA,CRICETIDAE,Euryoryzomys,emmonsae,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1058,RODENTIA,CRICETIDAE,Euryoryzomys,lamia,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1059,RODENTIA,CRICETIDAE,Euryoryzomys,legatus,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1060,RODENTIA,CRICETIDAE,Euryoryzomys,macconnelli,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1061,RODENTIA,CRICETIDAE,Euryoryzomys,nitidus,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1062,RODENTIA,CRICETIDAE,Euryoryzomys,russatus,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1064,RODENTIA,CRICETIDAE,Galenomys,garleppi,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,,0,Herbivore,0,0,1,1,1,Nowak
1066,RODENTIA,CRICETIDAE,Geoxus,valdivianus,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,Nowak
1068,RODENTIA,CRICETIDAE,Graomys,centralis,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,,1,Herbivore,0,0,1,1,1,Extrapolated
1069,RODENTIA,CRICETIDAE,Graomys,domorum,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,,1,Herbivore,0,0,1,1,1,Extrapolated
1070,RODENTIA,CRICETIDAE,Graomys,edithae,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,,1,Herbivore,0,0,1,1,1,Extrapolated
1071,RODENTIA,CRICETIDAE,Graomys,griseoflavus,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,,1,Herbivore,0,0,1,1,1,Extrapolated
1073,RODENTIA,CRICETIDAE,Habromys,chinanteco,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,1,Omnivore,0,1,1,1,0,Extrapolated
1074,RODENTIA,CRICETIDAE,Habromys,delicatulus,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,1,Omnivore,0,1,1,1,0,Extrapolated
1075,RODENTIA,CRICETIDAE,Habromys,ixtlani,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,1,Omnivore,0,1,1,1,0,Extrapolated
1076,RODENTIA,CRICETIDAE,Habromys,lepturus,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,1,Omnivore,0,1,1,1,0,Extrapolated
1077,RODENTIA,CRICETIDAE,Habromys,lophurus,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,1,Omnivore,0,1,1,1,0,Extrapolated
1078,RODENTIA,CRICETIDAE,Habromys,schmidlyi,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,1,Omnivore,0,1,1,1,0,Extrapolated
1079,RODENTIA,CRICETIDAE,Habromys,simulatus,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,1,Omnivore,0,1,1,1,0,Extrapolated
1081,RODENTIA,CRICETIDAE,Handleyomys,alfaroi,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1082,RODENTIA,CRICETIDAE,Handleyomys,chapmani,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1083,RODENTIA,CRICETIDAE,Handleyomys,fuscatus,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1084,RODENTIA,CRICETIDAE,Handleyomys,intectus,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1085,RODENTIA,CRICETIDAE,Handleyomys,melanotis,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1086,RODENTIA,CRICETIDAE,Handleyomys,rhabdops,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1087,RODENTIA,CRICETIDAE,Handleyomys,rostratus,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1088,RODENTIA,CRICETIDAE,Handleyomys,saturatior,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1090,RODENTIA,CRICETIDAE,Hodomys,alleni,3,0,0,0,0,0,3,1,1,0,0,1,1,0,0,1,,1,Herbivore,0,0,0,1,1,Extrapolated
1092,RODENTIA,CRICETIDAE,Holochilus,brasiliensis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,0,0,IUCN
1093,RODENTIA,CRICETIDAE,Holochilus,chacarius,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1,Omnivore,0,1,0,0,0,Extrapolated
1094,RODENTIA,CRICETIDAE,Holochilus,sciureus,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1,Omnivore,0,1,0,0,0,Extrapolated
1096,RODENTIA,CRICETIDAE,Hylaeamys,acritus,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1097,RODENTIA,CRICETIDAE,Hylaeamys,laticeps,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1098,RODENTIA,CRICETIDAE,Hylaeamys,megacephalus,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1099,RODENTIA,CRICETIDAE,Hylaeamys,oniscus,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1100,RODENTIA,CRICETIDAE,Hylaeamys,perenensis,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"Apparently part of the Oryzomys genus, according to the book",0,Omnivore,0,1,1,1,0,IUCN
1101,RODENTIA,CRICETIDAE,Hylaeamys,tatei,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1102,RODENTIA,CRICETIDAE,Hylaeamys,yunganus,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,"Apparently part of the Oryzomys genus, according to the book",1,Omnivore,0,1,1,1,1,Extrapolated
1104,RODENTIA,CRICETIDAE,Hyperacrius,fertilis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,0,0,IUCN
1105,RODENTIA,CRICETIDAE,Hyperacrius,wynnei,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,0,0,IUCN
1107,RODENTIA,CRICETIDAE,Ichthyomys,hydrobates,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,IUCN
1108,RODENTIA,CRICETIDAE,Ichthyomys,pittieri,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,Nowak
1109,RODENTIA,CRICETIDAE,Ichthyomys,stolzmanni,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,IUCN
1110,RODENTIA,CRICETIDAE,Ichthyomys,tweedii,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,IUCN
1112,RODENTIA,CRICETIDAE,Irenomys,tarsalis,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,,0,Herbivore,0,0,1,1,1,Nowak
1114,RODENTIA,CRICETIDAE,Isthmomys,flavidus,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1115,RODENTIA,CRICETIDAE,Isthmomys,pirrensis,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1117,RODENTIA,CRICETIDAE,Juliomys,pictipes,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Listed under the Wilfredomys genus,2.1,Herbivore,0,0,1,0,1,Extrapolated
1118,RODENTIA,CRICETIDAE,Juliomys,rimofrons,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Listed under the Wilfredomys genus,2.1,Herbivore,0,0,1,0,1,Extrapolated
1120,RODENTIA,CRICETIDAE,Juscelinomys,candango,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,,0,Omnivore,0,0,0,0,0,Nowak
1121,RODENTIA,CRICETIDAE,Juscelinomys,guaporensis,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,,2.1,Omnivore,0,0,0,0,0,Extrapolated
1122,RODENTIA,CRICETIDAE,Juscelinomys,huanchacae,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,,2.1,Omnivore,0,0,0,0,0,Extrapolated
1124,RODENTIA,CRICETIDAE,Kunsia,fronto,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1125,RODENTIA,CRICETIDAE,Kunsia,tomentosus,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
1127,RODENTIA,CRICETIDAE,Lagurus,lagurus,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,,0,Herbivore,0,0,0,0,1,Nowak
1129,RODENTIA,CRICETIDAE,Lasiopodomys,brandtii,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
1130,RODENTIA,CRICETIDAE,Lasiopodomys,fuscus,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,,1,Herbivore,0,0,0,0,1,Extrapolated
1131,RODENTIA,CRICETIDAE,Lasiopodomys,mandarinus,0,0,0,0,0,0,0,1,0,0,0,1,3,0,3,0,,0,Herbivore,0,0,0,0,0,IUCN
1133,RODENTIA,CRICETIDAE,Lemmiscus,curtatus,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,Herbivore,0,0,0,0,1,Nowak
1135,RODENTIA,CRICETIDAE,Lemmus,amurensis,3,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
1136,RODENTIA,CRICETIDAE,Lemmus,lemmus,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,,1,Herbivore,0,0,1,0,1,Extrapolated
1137,RODENTIA,CRICETIDAE,Lemmus,portenkoi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
1138,RODENTIA,CRICETIDAE,Lemmus,sibiricus,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
1139,RODENTIA,CRICETIDAE,Lemmus,trimucronatus,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,IUCN
1141,RODENTIA,CRICETIDAE,Lenoxus,apicalis,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
1143,RODENTIA,CRICETIDAE,Lophiomys,imhausi,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,Herbivore,0,0,0,0,1,Nowak
1145,RODENTIA,CRICETIDAE,Loxodontomys,micropus,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,,1,Herbivore,0,0,0,0,1,Extrapolated
1146,RODENTIA,CRICETIDAE,Loxodontomys,pikumche,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,,1,Herbivore,0,0,0,0,1,Extrapolated
1148,RODENTIA,CRICETIDAE,Lundomys,molitor,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,Herbivore,0,0,0,0,1,Nowak
1150,RODENTIA,CRICETIDAE,Megadontomys,cryophilus,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,1,Herbivore,0,0,1,0,0,Extrapolated
1151,RODENTIA,CRICETIDAE,Megadontomys,nelsoni,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,1,Herbivore,0,0,1,0,0,Extrapolated
1152,RODENTIA,CRICETIDAE,Megadontomys,thomasi,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,1,Herbivore,0,0,1,0,0,Extrapolated
1154,RODENTIA,CRICETIDAE,Megalomys,desmarestii,1,3,0,0,0,3,1,1,0,0,0,0,0,0,0,0,,3,Omnivore,0,1,0,0,0,Extrapolated
