"","id_no","binomial","presence","origin","shape_Area","MSW3_ID","MSWFamilyLatin","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","Diet.Source","Diet.Certainty","ForStrat.Value","ForStrat.Certainty","ForStrat.Comment","Activity.Nocturnal","Activity.Crepuscular","Activity.Diurnal","Activity.Source","Activity.Certainty","BodyMass.Value","BodyMass.Source","BodyMass.SpecLevel","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"5026",40520,"Thylamys velutinus",1,1,48.28111048,86,"Didelphidae",80,0,0,0,10,0,10,0,0,0,"Ref_1","ABC","S","A","",1,0,0,"Ref_1","ABC",20.7,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5027",136626,"Thylamys venustus",1,1,26.25664215,83,"Didelphidae",80,0,0,0,20,0,0,0,0,0,"Ref_54","ABC","S","A","",1,0,0,"Ref_1","ABC",24.41,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5028",40571,"Thylogale billardierii",1,1,0.114925147,323,"Macropodidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",5450,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5029",21874,"Thylogale browni",1,3,0.002860871,318,"Macropodidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",5478,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5030",21870,"Thylogale brunii",1,1,0.140688737,322,"Macropodidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",3620,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5031",21873,"Thylogale calabyi",1,1,0.029494423,317,"Macropodidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",4326.13,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5032",136255,"Thylogale lanatus",1,1,0.051659342,321,"Macropodidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_2","D1",4758.79,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5033",40574,"Thylogale stigmatica",1,1,1.598553063,320,"Macropodidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",4600,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5034",40573,"Thylogale thetis",1,1,0.084402749,319,"Macropodidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",5400,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5035",136594,"Thyroptera devivoi",1,1,0.759346425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5036",21877,"Thyroptera discifera",1,1,0.028036475,4772,"Thyropteridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","B","",1,0,0,"Ref_1","ABC",3.1,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5037",21878,"Thyroptera lavali",1,1,0.18246037,4773,"Thyropteridae",100,0,0,0,0,0,0,0,0,0,"Ref_2","D1","A","B","",1,0,0,"Ref_1","ABC",3.67,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5038",21879,"Thyroptera tricolor",1,1,685.7079524,4774,"Thyropteridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","B","",1,0,0,"Ref_1","ABC",4.36,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5039",12813,"Tlacuatzin canescens",1,1,0.001625459,92,"Didelphidae",40,10,10,0,10,0,30,0,0,0,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",47.73,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5040",21972,"Tokudaia muenninki",1,1,0.020621693,2727,"Muridae",10,0,0,0,0,0,10,0,20,60,"Ref_3","D2","G","A","",1,0,0,"Ref_3","D2",177.4,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5041",21973,"Tokudaia osimensis",1,1,0.003058877,2728,"Muridae",10,0,0,0,0,0,10,0,20,60,"Ref_3","D2","G","A","",1,0,0,"Ref_3","D2",129.6,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5042",136695,"Tokudaia tokunoshimensis",1,1,0.008884705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5043",21974,"Tolypeutes matacus",1,1,106.84453,435,"Dasypodidae",80,0,0,0,0,0,20,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",1200,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5044",21975,"Tolypeutes tricinctus",1,1,76.90568874,436,"Dasypodidae",80,0,0,0,0,0,20,0,0,0,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",1487,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5045",21982,"Tomopeas ravus",1,1,16.96995157,4350,"Molossidae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","A","",1,0,0,"Ref_1","ABC",2.54,"Ref_174",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5046",21983,"Tonatia bidens",1,1,306.2258299,4057,"Phyllostomidae",90,0,0,0,0,0,10,0,0,0,"Ref_1","ABC","A","B","generalist",1,0,0,"Ref_1","ABC",27.21,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5047",41530,"Tonatia saurophila",1,1,7.85572307,4058,"Phyllostomidae",90,0,0,0,0,0,10,0,0,0,"Ref_2","D1","A","B","generalist",1,0,0,"Ref_1","ABC",30,"Ref_128",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5048",136342,"Tonkinomys daovantieni",1,1,0.01019844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5049",6981,"Toromys grandis",1,1,14.36912197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5050",22029,"Trachops cirrhosus",1,1,1045.54084,4059,"Phyllostomidae",50,0,40,0,0,0,10,0,0,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",37.67,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5051",22034,"Trachypithecus auratus",1,5,0.378111177,813,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",7100,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5052",41554,"Trachypithecus barbei",1,1,1.773617391,812,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_2","D1","Ar","A","",0,0,1,"Ref_1","ABC",8516.46,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5053",22035,"Trachypithecus cristatus",1,1,0.095392395,811,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",8350,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5054",22043,"Trachypithecus delacouri",1,1,0.519918536,810,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_2","D1","Ar","A","",0,0,1,"Ref_1","ABC",8516.46,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5055",39853,"Trachypithecus francoisi",1,1,0.009464295,808,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",7325,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5056",22037,"Trachypithecus geei",1,1,0.516244255,800,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",8350,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5057",39874,"Trachypithecus germaini",1,1,28.44876738,807,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_2","D1","Ar","A","",0,0,1,"Ref_1","ABC",8516.46,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5058",40789,"Trachypithecus hatinhensis",1,1,1.607498164,814,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_2","D1","Ar","A","",0,0,1,"Ref_1","ABC",8516.46,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5059",44694,"Trachypithecus johnii",1,1,0.430489479,816,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",11921,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5060",22044,"Trachypithecus laotum",1,1,0.208376627,806,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_2","D1","Ar","A","",0,0,1,"Ref_1","ABC",8516.46,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5061",22039,"Trachypithecus obscurus",1,1,11.42554981,805,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",6420,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5062",22040,"Trachypithecus phayrei",1,1,16.30819669,804,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",8400,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5063",22041,"Trachypithecus pileatus",1,1,4.887087463,803,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",11450,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5064",22045,"Trachypithecus poliocephalus",1,1,0.055102316,802,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_2","D1","Ar","A","",0,0,1,"Ref_1","ABC",8516.46,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5065",39869,"Trachypithecus shortridgei",1,1,0.96551451,801,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_2","D1","Ar","A","",0,0,1,"Ref_1","ABC",8516.46,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5066",22042,"Trachypithecus vetulus",1,1,1.621248883,815,"Cercopithecidae",0,0,0,0,0,0,30,0,0,70,"Ref_1","ABC","Ar","A","",0,0,1,"Ref_1","ABC",8830,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5067",22052,"Tragelaphus angasii",1,1,0.046323775,5167,"Bovidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",0,1,1,"Ref_1","ABC",86600.42,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5068",22046,"Tragelaphus buxtoni",1,1,0.065827905,5169,"Bovidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",0,1,1,"Ref_1","ABC",215000.76,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5069",44172,"Tragelaphus derbianus",1,1,23.11894423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5070",22047,"Tragelaphus eurycerus",1,1,131.6158666,5164,"Bovidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",0,1,1,"Ref_1","ABC",329003.11,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5071",22053,"Tragelaphus imberbis",1,1,0.19505813,5168,"Bovidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",81575.55,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5072",22055,"Tragelaphus oryx",1,1,567.9325266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5073",22051,"Tragelaphus scriptus",1,1,0.007751255,5165,"Bovidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",43250.39,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5074",22050,"Tragelaphus spekii",1,1,351.9605624,5170,"Bovidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",77999.17,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5075",22054,"Tragelaphus strepsiceros",1,1,0.663434175,5166,"Bovidae",0,0,0,0,0,0,0,0,0,100,"Ref_1","ABC","G","A","",1,1,1,"Ref_1","ABC",213501.04,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5076",41780,"Tragulus javanicus",1,1,10.33835667,5273,"Tragulidae",0,0,0,0,0,0,20,0,0,80,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",2775,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5077",136297,"Tragulus kanchil",1,1,59.89370265,5272,"Tragulidae",0,0,0,0,0,0,20,0,0,80,"Ref_2","D1","G","A","",1,0,0,"Ref_2","D1",3706.24,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5078",41781,"Tragulus napu",1,1,34.93435172,5271,"Tragulidae",0,0,0,0,0,0,20,0,0,80,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",4950,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5079",22065,"Tragulus nigricans",1,3,0.002818199,5270,"Tragulidae",0,0,0,0,0,0,20,0,0,80,"Ref_2","D1","G","A","",1,0,0,"Ref_2","D1",3706.24,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5080",136360,"Tragulus versicolor",1,1,0.002719525,5268,"Tragulidae",0,0,0,0,0,0,20,0,0,80,"Ref_2","D1","G","A","",1,0,0,"Ref_2","D1",3706.24,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5081",136533,"Tragulus williamsoni",1,1,0.00999317,5269,"Tragulidae",0,0,0,0,0,0,20,0,0,80,"Ref_2","D1","G","A","",1,0,0,"Ref_2","D1",3706.24,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5084",22066,"Tremarctos ornatus",1,1,0.008813095,5029,"Ursidae",0,0,0,0,0,0,80,0,0,20,"Ref_1","ABC","G","A","",1,1,0,"Ref_1","ABC",140000.63,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5085",40025,"Triaenops auritus",1,1,0.437532012,4007,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_2","D1","A","B","",1,1,0,"Ref_1","ABC",8.6,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5086",22089,"Triaenops furculus",1,1,0.00081259,4010,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","B","",1,1,0,"Ref_1","ABC",5.56,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5087",22090,"Triaenops persicus",1,1,66.1681603,4009,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC","A","B","",1,1,0,"Ref_1","ABC",12.58,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5088",40026,"Triaenops rufus",1,1,8.02e-05,4008,"Hipposideridae",100,0,0,0,0,0,0,0,0,0,"Ref_2","D1","A","B","",1,1,0,"Ref_1","ABC",9.1,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5089",40557,"Trichosurus caninus",1,1,0.150780466,225,"Phalangeridae",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",3500,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5090",136256,"Trichosurus cunninghami",1,1,0.013876247,226,"Phalangeridae",0,0,0,0,0,0,0,0,0,100,"Ref_7","ABC","Ar","A","",1,0,0,"Ref_2","D1",2293.08,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5091",40585,"Trichosurus vulpecula",1,1,6.904597863,228,"Phalangeridae",0,0,0,0,0,0,20,0,20,60,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",2650,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5092",22132,"Trichys fasciculata",1,1,59.56865427,2863,"Hystricidae",0,0,0,0,0,0,30,0,0,70,"Ref_1","ABC","S","A","",1,0,0,"Ref_1","ABC",1655,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5093",18272,"Trinomys albispinus",1,1,5.833198281,3001,"Echimyidae",0,0,0,0,0,0,20,0,10,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",284.99,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5094",18281,"Trinomys dimidiatus",1,1,5.615612573,2993,"Echimyidae",0,0,0,0,0,0,20,0,10,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",167.6,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5095",136407,"Trinomys eliasi",1,1,0.004858759,2999,"Echimyidae",0,0,0,0,0,0,20,0,10,70,"Ref_2","D1","G","A","",1,0,0,"Ref_2","D1",200,"Ref_175",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5096",136221,"Trinomys gratiosus",1,1,5.865841152,2994,"Echimyidae",0,0,0,0,0,0,20,0,10,70,"Ref_2","D1","G","A","",1,0,0,"Ref_2","D1",235.59,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5097",18288,"Trinomys iheringi",1,1,60.48280812,2995,"Echimyidae",0,0,0,0,0,0,20,0,10,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",220.39,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5098",136305,"Trinomys mirapitanga",1,1,0.04829454,2996,"Echimyidae",0,0,0,0,0,0,20,0,10,70,"Ref_2","D1","G","A","",1,0,0,"Ref_2","D1",235.59,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5099",136543,"Trinomys moojeni",1,1,0.141937565,2997,"Echimyidae",0,0,0,0,0,0,20,0,10,70,"Ref_2","D1","G","A","",1,0,0,"Ref_1","ABC",235.59,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5100",18292,"Trinomys myosuros",1,1,47.35623993,2998,"Echimyidae",0,0,0,0,0,0,20,0,10,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",284.99,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5101",136492,"Trinomys paratus",1,1,2.43307606,2992,"Echimyidae",0,0,0,0,0,0,20,0,10,70,"Ref_2","D1","G","A","",1,0,0,"Ref_2","D1",235.59,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5102",18298,"Trinomys setosus",1,1,7.435199751,3002,"Echimyidae",0,0,0,0,0,0,20,0,10,70,"Ref_1","ABC","G","A","",1,0,0,"Ref_1","ABC",284.99,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5103",136414,"Trinomys yonenagae",1,1,0.411469089,3000,"Echimyidae",0,0,0,0,0,0,20,0,10,70,"Ref_2","D1","G","A","",1,0,0,"Ref_2","D1",235.59,"Ref_2, Ref_3",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5104",13381,"Trinycteris nicefori",1,1,345.0983224,4060,"Phyllostomidae",80,0,0,0,0,0,20,0,0,0,"Ref_1","ABC","S","B","surface vs. scansorial unknown",1,0,0,"Ref_1","ABC",8.25,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5105",22297,"Trogopterus xanthipes",1,1,0.763760136,931,"Sciuridae",0,0,0,0,0,0,30,0,40,30,"Ref_1","ABC","Ar","A","",1,0,0,"Ref_1","ABC",744.94,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5106",22431,"Tryphomys adustus",1,1,0.215278215,2729,"Muridae",10,0,0,0,0,0,10,0,20,60,"Ref_3","D2","G","A","",1,0,0,"Ref_3","D2",136.47,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5107",22432,"Tscherskia triton",1,1,334.915525,2036,"Cricetidae",0,0,0,0,0,0,0,0,100,0,"Ref_1","ABC","G","A","",1,0,0,"Ref_3","D2",380.19,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108",41492,"Tupaia belangeri",1,1,2.90220499,458,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",200,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5109",22446,"Tupaia chrysogaster",1,1,0.073082355,463,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",131.08,"Ref_178",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5110",41493,"Tupaia dorsalis",1,1,41.22318515,462,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",265,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5111",41494,"Tupaia glis",1,1,0.00064166,461,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",169.83,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5112",41495,"Tupaia gracilis",1,1,50.99847977,451,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",74.58,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5113",41496,"Tupaia javanica",1,1,11.88133653,459,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",105,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5114",22451,"Tupaia longipes",1,1,59.57963831,464,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",168.05,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5115",41497,"Tupaia minor",1,1,0.090273755,460,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",64.28,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5116",41498,"Tupaia montana",1,1,14.61888097,457,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",199,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5117",22454,"Tupaia nicobarica",1,1,0.07915752,456,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",170.25,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5118",22455,"Tupaia palawanensis",1,1,0.946755495,455,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",168.05,"Ref_58",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5119",41499,"Tupaia picta",1,1,0.792776982,454,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",147.5,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5120",41500,"Tupaia splendidula",1,1,33.28595277,453,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",160,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5121",41501,"Tupaia tana",1,1,0.363979945,452,"Tupaiidae",90,0,0,0,0,0,0,0,0,10,"Ref_1","ABC","G","A","",0,0,1,"Ref_1","ABC",197.83,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5122",22570,"Tylomys bullaris",1,1,0.008085289,2040,"Cricetidae",0,0,0,0,0,0,10,0,80,10,"Ref_1","ABC","G","A","",1,1,1,"Ref_2","D1",280,"Ref_117",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
