MSW3_ID,MSWFamilyLatin,Scientific,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-Source,Diet-Certainty,ForStrat-Value,ForStrat-Certainty,ForStrat-Comment,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,Activity-Source,Activity-Certainty,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel
2878,Ctenomyidae,Ctenomys flamarioni,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,259.74,"Ref_2, Ref_3",0
2879,Ctenomyidae,Ctenomys famosus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,259.74,"Ref_2, Ref_3",0
2880,Ctenomyidae,Ctenomys emilianus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,285.3,Ref_117,1
2881,Ctenomyidae,Ctenomys dorsalis,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,165.6,Ref_117,1
2882,Ctenomyidae,Ctenomys dorbignyi,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,259.74,"Ref_2, Ref_3",0
2883,Ctenomyidae,Ctenomys coyhaiquensis,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,259.74,"Ref_2, Ref_3",0
2884,Ctenomyidae,Ctenomys conoveri,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_2,D1,860,Ref_117,1
2885,Ctenomyidae,Ctenomys coludo,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,259.74,"Ref_2, Ref_3",0
2886,Ctenomyidae,Ctenomys lewisi,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,117.2,Ref_117,1
2887,Ctenomyidae,Ctenomys bonettoi,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,202.3,Ref_117,1
2888,Ctenomyidae,Ctenomys pundti,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_2,D1,259.74,"Ref_2, Ref_3",0
2889,Ctenomyidae,Ctenomys bergi,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_2,D1,259.74,"Ref_2, Ref_3",0
2890,Ctenomyidae,Ctenomys azarae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,400,Ref_117,1
2891,Ctenomyidae,Ctenomys australis,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,361.5,Ref_117,1
2892,Ctenomyidae,Ctenomys budini,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_2,D1,259.74,"Ref_2, Ref_3",0
2893,Ctenomyidae,Ctenomys scagliai,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_2,D1,259.74,"Ref_2, Ref_3",0
2894,Ctenomyidae,Ctenomys argentinus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,221.3,Ref_117,1
2895,Ctenomyidae,Ctenomys brasiliensis,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,400,Ref_117,1
2896,Ctenomyidae,Ctenomys yolandae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,259.74,"Ref_2, Ref_3",0
2897,Ctenomyidae,Ctenomys viperinus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_2,D1,259.74,"Ref_2, Ref_3",0
2898,Ctenomyidae,Ctenomys validus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,232.6,Ref_117,1
2899,Ctenomyidae,Ctenomys tulduco,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,259.74,"Ref_2, Ref_3",0
2900,Ctenomyidae,Ctenomys tucumanus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,217,Ref_117,1
2901,Ctenomyidae,Ctenomys tuconax,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,249,Ref_117,1
2902,Ctenomyidae,Ctenomys torquatus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,209.5,Ref_117,1
2903,Ctenomyidae,Ctenomys talarum,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,132.33,Ref_117,1
2904,Ctenomyidae,Ctenomys sylvanus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_2,D1,259.74,"Ref_2, Ref_3",0
2905,Ctenomyidae,Ctenomys steinbachi,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,385,Ref_117,1
2906,Ctenomyidae,Ctenomys pontifex,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,400,Ref_117,1
2907,Ctenomyidae,Ctenomys sericeus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,400,Ref_117,1
2908,Ctenomyidae,Ctenomys mendocinus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,163.05,Ref_117,1
2909,Ctenomyidae,Ctenomys saltarius,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,230,Ref_117,1
2910,Ctenomyidae,Ctenomys roigi,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_2,D1,259.74,"Ref_2, Ref_3",0
2911,Ctenomyidae,Ctenomys rionegrensis,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,259.74,"Ref_2, Ref_3",0
2912,Ctenomyidae,Ctenomys porteousi,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,192.4,Ref_117,1
2913,Ctenomyidae,Ctenomys pilarensis,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_2,D1,259.74,"Ref_2, Ref_3",0
2914,Ctenomyidae,Ctenomys peruanus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,490,Ref_117,1
2915,Ctenomyidae,Ctenomys perrensi,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,400,Ref_58,1
2916,Ctenomyidae,Ctenomys pearsoni,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,212,Ref_117,1
2917,Ctenomyidae,Ctenomys osvaldoreigi,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_2,D1,259.74,"Ref_2, Ref_3",0
2918,Ctenomyidae,Ctenomys opimus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,361.5,Ref_117,1
2919,Ctenomyidae,Ctenomys occultus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,150,Ref_117,1
2920,Ctenomyidae,Ctenomys minutus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,92,Ref_117,1
2921,Ctenomyidae,Ctenomys sociabilis,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,400,Ref_117,1
2922,Ctenomyidae,Ctenomys colburni,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,400,Ref_117,1
2923,Ctenomyidae,Ctenomys magellanicus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,272,Ref_117,1
2924,Ctenomyidae,Ctenomys maulinus,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,0,1,1,Ref_1,ABC,215,Ref_117,1
2925,Echimyidae,Phyllomys medius,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,298.33,"Ref_2, Ref_3",0
2926,Echimyidae,Phyllomys mantiqueirensis,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,298.33,"Ref_2, Ref_3",0
2927,Echimyidae,Phyllomys lundi,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,298.33,"Ref_2, Ref_3",0
2928,Echimyidae,Phyllomys unicolor,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,439,Ref_58,1
2929,Echimyidae,Phyllomys nigrispinus,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,224.3,Ref_58,1
2930,Echimyidae,Phyllomys thomasi,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,502.14,Ref_58,1
2931,Echimyidae,Phyllomys blainvillii,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,243.3,Ref_58,1
2932,Echimyidae,Phyllomys brasiliensis,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,312.49,Ref_58,1
2933,Echimyidae,Phyllomys dasythrix,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,260,Ref_58,1
2934,Echimyidae,Phyllomys kerri,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,298.33,"Ref_2, Ref_3",0
2935,Echimyidae,Phyllomys lamarum,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,215.19,Ref_58,1
2936,Echimyidae,Phyllomys pattoni,0,0,0,0,0,0,60,0,0,40,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,298.33,"Ref_2, Ref_3",0
2937,Echimyidae,Callistomys pictus,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,518.99,Ref_58,1
2938,Echimyidae,Diplomys rufodorsalis,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,144.8,Ref_117,1
2939,Echimyidae,Diplomys labilis,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,227.5,Ref_117,1
2940,Echimyidae,Diplomys caniceps,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,394.5,Ref_117,1
2941,Echimyidae,Echimys chrysurus,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,652.5,Ref_117,1
2942,Echimyidae,Echimys semivillosus,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,200,Ref_117,1
2943,Echimyidae,Echimys saturnus,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,626.9,Ref_117,1
2944,Echimyidae,Isothrix sinnamariensis,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_2,D1,291.73,Ref_58,1
2945,Echimyidae,Isothrix pagurus,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,210,Ref_117,1
2946,Echimyidae,Isothrix negrensis,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_2,D1,300.97,"Ref_2, Ref_3",0
2947,Echimyidae,Isothrix bistriata,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,445,Ref_117,1
2948,Echimyidae,Makalata grandis,0,0,0,0,0,0,80,0,0,20,Ref_2,D1,S,A,,1,0,0,Ref_1,ABC,584,Ref_58,1
2949,Echimyidae,Makalata rhipidura,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,315,Ref_58,1
2950,Echimyidae,Makalata occasius,0,0,0,0,0,0,80,0,0,20,Ref_2,D1,S,A,,1,0,0,Ref_1,ABC,322.29,"Ref_2, Ref_3",0
2951,Echimyidae,Makalata macrura,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,439,Ref_58,1
2952,Echimyidae,Makalata didelphoides,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,398.66,Ref_58,1
2953,Echimyidae,Makalata obscura,0,0,0,0,0,0,80,0,0,20,Ref_2,D1,S,A,,1,0,0,Ref_1,ABC,108,Ref_58,1
2954,Echimyidae,Carterodon sulcidens,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,113.8,Ref_117,1
2955,Echimyidae,Clyomys bishopi,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,30,Ref_117,1
2956,Echimyidae,Clyomys laticeps,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,201,Ref_117,1
2957,Echimyidae,Euryzygomatomys spinosus,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,187.5,Ref_117,1
2958,Echimyidae,Hoplomys gymnurus,30,0,0,0,0,0,0,0,0,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,240,Ref_117,1
2959,Echimyidae,Lonchothrix emiliae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,138.2,Ref_117,1
2960,Echimyidae,Mesomys stimulax,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,108,Ref_117,1
2961,Echimyidae,Mesomys hispidus,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,175,Ref_117,1
2962,Echimyidae,Mesomys occultus,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,126.85,"Ref_2, Ref_3",0
2963,Echimyidae,Mesomys leniceps,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,108,Ref_117,1
2964,Echimyidae,Proechimys pattoni,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,292.04,"Ref_2, Ref_3",0
2965,Echimyidae,Proechimys oconnelli,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2966,Echimyidae,Proechimys trinitatus,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,296.15,Ref_178,2
2967,Echimyidae,Proechimys urichi,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2968,Echimyidae,Proechimys steerei,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2969,Echimyidae,Proechimys guairae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,400,Ref_117,1
2970,Echimyidae,Proechimys simonsi,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2971,Echimyidae,Proechimys semispinosus,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,360.5,Ref_117,1
2972,Echimyidae,Proechimys roberti,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_2,D1,284.99,Ref_58,1
2973,Echimyidae,Proechimys poliopus,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2974,Echimyidae,Proechimys decumanus,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2975,Echimyidae,Proechimys goeldii,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2976,Echimyidae,Proechimys quadruplicatus,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2977,Echimyidae,Proechimys echinothrix,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,292.04,"Ref_2, Ref_3",0
2978,Echimyidae,Proechimys mincae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2979,Echimyidae,Proechimys cuvieri,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,330,Ref_117,1
2980,Echimyidae,Proechimys chrysaeolus,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2981,Echimyidae,Proechimys canicollis,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2982,Echimyidae,Proechimys guyannensis,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,314.03,Ref_58,1
2983,Echimyidae,Proechimys hoplomyoides,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2984,Echimyidae,Proechimys kulinae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,292.04,"Ref_2, Ref_3",0
2985,Echimyidae,Proechimys longicaudatus,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,205,Ref_117,1
2986,Echimyidae,Proechimys gardneri,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,292.04,"Ref_2, Ref_3",0
2987,Echimyidae,Proechimys magdalenae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2988,Echimyidae,Proechimys brevicauda,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,285,Ref_117,1
2989,Echimyidae,Thrichomys inermis,0,0,0,0,0,0,60,0,40,0,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,339,"Ref_2, Ref_3",0
2990,Echimyidae,Thrichomys pachyurus,0,0,0,0,0,0,60,0,40,0,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,339,"Ref_2, Ref_3",0
2991,Echimyidae,Thrichomys apereoides,0,0,0,0,0,0,60,0,40,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,339,Ref_117,1
2992,Echimyidae,Trinomys paratus,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,235.59,"Ref_2, Ref_3",0
2993,Echimyidae,Trinomys dimidiatus,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,167.6,Ref_58,1
2994,Echimyidae,Trinomys gratiosus,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,235.59,"Ref_2, Ref_3",0
2995,Echimyidae,Trinomys iheringi,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,220.39,Ref_58,1
2996,Echimyidae,Trinomys mirapitanga,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,235.59,"Ref_2, Ref_3",0
2997,Echimyidae,Trinomys moojeni,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,235.59,"Ref_2, Ref_3",0
2998,Echimyidae,Trinomys myosuros,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,284.99,Ref_58,1
2999,Echimyidae,Trinomys eliasi,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,200,Ref_175,1
3000,Echimyidae,Trinomys yonenagae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,,1,0,0,Ref_2,D1,235.59,"Ref_2, Ref_3",0
3001,Echimyidae,Trinomys albispinus,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,284.99,Ref_58,1
3002,Echimyidae,Trinomys setosus,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,284.99,Ref_58,1
3003,Echimyidae,Dactylomys peruanus,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,382,Ref_117,1
3004,Echimyidae,Dactylomys dactylinus,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,649.99,Ref_117,1
3005,Echimyidae,Dactylomys boliviensis,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,728.8,Ref_117,1
3006,Echimyidae,Kannabateomys amblyonyx,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,600,Ref_117,1
3007,Echimyidae,Olallamys edax,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,206.4,Ref_117,1
3008,Echimyidae,Olallamys albicauda,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,273.5,Ref_117,1
3009,Echimyidae,Boromys offella,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,272.28,"Ref_2, Ref_3",0
3010,Echimyidae,Boromys torrei,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,272.28,"Ref_2, Ref_3",0
3011,Echimyidae,Brotomys contractus,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,272.28,"Ref_2, Ref_3",0
3012,Echimyidae,Brotomys voratus,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,272.28,"Ref_2, Ref_3",0
3013,Echimyidae,Heteropsomys insulans,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,272.28,"Ref_2, Ref_3",0
3014,Echimyidae,Heteropsomys antillensis,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,272.28,"Ref_2, Ref_3",0
3015,Thryonomyidae,Thryonomys gregorianus,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,2707.14,Ref_117,1
3016,Thryonomyidae,Thryonomys swinderianus,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,3180.02,Ref_117,1
3017,Erethizontidae,Chaetomys subspinosus,0,0,0,0,0,0,40,0,60,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1299.99,Ref_117,1
3018,Erethizontidae,Coendou rothschildi,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,2000,Ref_117,1
3019,Erethizontidae,Coendou prehensilis,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,4399.97,Ref_117,1
3020,Erethizontidae,Coendou nycthemera,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,1,0,0,Ref_2,D1,2999.98,Ref_58,1
3021,Erethizontidae,Coendou bicolor,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,4050.05,Ref_117,1
3022,Erethizontidae,Echinoprocta rufescens,0,0,0,0,0,0,30,0,0,70,Ref_3,D2,Ar,A,,1,0,0,Ref_2,D1,831.8,Ref_117,1
3023,Erethizontidae,Erethizon dorsatum,0,0,0,0,0,0,10,0,20,70,Ref_1,ABC,S,A,,1,0,0,Ref_1,ABC,7085.33,Ref_117,1
3024,Erethizontidae,Sphiggurus insidiosus,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1000,Ref_117,1
3025,Erethizontidae,Sphiggurus villosus,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,1750.01,Ref_117,1
3026,Erethizontidae,Sphiggurus vestitus,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,736,Ref_117,1
3027,Erethizontidae,Sphiggurus melanurus,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,1,0,0,Ref_2,D1,1900,Ref_58,1
3028,Erethizontidae,Sphiggurus roosmalenorum,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,1,0,0,Ref_2,D1,1242.24,"Ref_2, Ref_3",0
3029,Erethizontidae,Sphiggurus mexicanus,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,2000,Ref_117,1
3030,Erethizontidae,Sphiggurus pruinosus,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,1,0,0,Ref_2,D1,1242.24,"Ref_2, Ref_3",0
3031,Erethizontidae,Sphiggurus ichillus,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,,1,0,0,Ref_2,D1,1242.24,"Ref_2, Ref_3",0
3032,Erethizontidae,Sphiggurus spinosus,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,750.79,Ref_117,1
3033,Chinchillidae,Chinchilla chinchilla,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,,1,1,0,Ref_1,ABC,499.99,Ref_58,1
3034,Chinchillidae,Chinchilla lanigera,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,417,Ref_117,1
3035,Chinchillidae,Lagidium wolffsohni,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,0,Ref_1,ABC,2682.01,Ref_117,1
3036,Chinchillidae,Lagidium peruanum,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,0,Ref_1,ABC,1220,Ref_117,1
3037,Chinchillidae,Lagidium viscacia,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,1,0,Ref_1,ABC,1540,Ref_117,1
3038,Chinchillidae,Lagostomus crassus,0,0,0,0,0,0,0,0,40,60,Ref_2,D1,G,A,,0,1,0,Ref_1,ABC,4647.51,"Ref_2, Ref_3",0
