"","id_no","binomial","presence","origin","shape_Area","class","order","family","genus","species","subspecies","common_name","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","egg_mass_g","incubation_d","fledging_age_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","egg_width_mm","egg_length_mm","fledging_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d","syn_name1","syn_name_sub1","syn_name2","syn_name_sub2","syn_name3","syn_name_sub3","syn_name4","syn_name_sub4","syn_name5","syn_name_sub5","syn_name6","syn_name_sub6"
"42",274,"Acomys spinosissimus",1,1,131.1677944,"Mammalia","Rodentia","Muridae","Acomys","spinosissimus",-999,"Southern African Spiny Mouse",-999,2.71,-999,27.01,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",275,"Acomys subspinosus",1,1,6.961384025,"Mammalia","Rodentia","Muridae","Acomys","subspinosus",-999,"Cape Spiny Mouse",-999,-999,-999,32.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",276,"Acomys wilsoni",1,1,111.7444529,"Mammalia","Rodentia","Muridae","Acomys","wilsoni",-999,"Wilson's Spiny mouse",-999,2.29,3.5,20.96,5.6,38.82686,-999,3.49,10,-999,-999,-999,5.5875,-999,-999,-999,-999,-999,-999,-999,-999,12.738,-999,-999,4,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",278,"Aconaemys fuscus",1,1,5.197273384,"Mammalia","Rodentia","Octodontidae","Aconaemys","fuscus",-999,"Chilean Rock Rat",-999,3.23,-999,120.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.7,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",136331,"Aconaemys porteri",1,1,3.162604924,"Mammalia","Rodentia","Octodontidae","Aconaemys","porteri",-999,"Porter's Rock Rat",-999,3.23,-999,120.975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.7,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",279,"Aconaemys sagei",1,1,1.071888794,"Mammalia","Rodentia","Octodontidae","Aconaemys","sagei",-999,"Sage's Rock Rat",-999,-999,-999,96.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.7,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",40584,"Acrobates pygmaeus",1,1,0.024889349,"Mammalia","Diprotodontia","Acrobatidae","Acrobates","pygmaeus",-999,"Feather-tailed Glider",240,3,2,13,8.8,-999,99,0.0178,5.65,-999,-999,-999,7.966666667,365,0.406570842,-999,-999,13,-999,-999,-999,7.65,-999,-999,-999,-999,-999,7.3,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",512,"Addax nasomaculatus",1,2,0.070058505,"Mammalia","Artiodactyla","Bovidae","Addax","nasomaculatus",-999,"Addax",947.49486,1,1,94288.68,28.2,276,198,5600,-999,-999,-999,-999,25.685,-999,0.978781656,75000,112500,-999,-999,-999,-999,170,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",548,"Aepeomys lugens",1,1,0.77963293,"Mammalia","Rodentia","Cricetidae","Aepeomys","lugens",-999,"Merida Aepeomys",-999,-999,-999,37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",136484,"Aepeomys reigi",1,1,0.45514853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",550,"Aepyceros melampus",1,3,0.208865645,"Mammalia","Artiodactyla","Bovidae","Aepyceros","melampus",-999,"Impala",477.485,1,1,52500,25.6,196.74,167,5304.2,15900,-999,-999,-999,17.75,395,0.999315537,-999,62500,-999,-999,-999,-999,146,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",40558,"Aepyprymnus rufescens",1,1,50.44559232,"Mammalia","Diprotodontia","Potoroidae","Aepyprymnus","rufescens",-999,"Rufous Rat-kangaroo",339.205,1.015,3,2820,12.80833333,22.9,162.535,-999,-999,-999,-999,-999,8,380,0.317590691,-999,-999,2820,-999,-999,-999,52,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",555,"Aeretes melanopterus",1,1,5.313336722,"Mammalia","Rodentia","Sciuridae","Aeretes","melanopterus",-999,"Northern Chinese Flying Squirrel",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30.5,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",556,"Aeromys tephromelas",1,1,0.02358854,"Mammalia","Rodentia","Sciuridae","Aeromys","tephromelas",-999,"Black Flying Squirrel",-999,1.035,-999,1187,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1148,-999,-999,-999,38.493,-999,-999,-999,-999,-999,39.1,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",557,"Aeromys thomasi",1,1,36.29518953,"Mammalia","Rodentia","Sciuridae","Aeromys","thomasi",-999,"Thomas's Flying Squirrel",-999,-999,-999,1430.19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38.325,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",136541,"Aethalops aequalis",1,1,2.839941727,"Mammalia","Chiroptera","Pteropodidae","Aethalops","aequalis",-999,"Borneo Fruit Bat",-999,0.995,-999,13.9,-999,152.2,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,7.3,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",565,"Aethalops alecto",1,1,9.727776304,"Mammalia","Chiroptera","Pteropodidae","Aethalops","alecto",-999,"Pygmy Fruit Bat",-999,0.99,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.3,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",568,"Aethomys bocagei",1,1,20.87213069,"Mammalia","Rodentia","Muridae","Aethomys","bocagei",-999,"Bocage's Aethomys",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.4,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",569,"Aethomys chrysophilus",1,1,314.5125643,"Mammalia","Rodentia","Muridae","Aethomys","chrysophilus",-999,"Red Veld Aethomys",105.39686,3.345,-999,79.7,0.75,25.71594,27.35364,4.44,30.995,-999,-999,-999,0.75,-999,-999,-999,-999,-999,-999,-999,-999,16.276,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",571,"Aethomys hindei",1,1,202.5039182,"Mammalia","Rodentia","Muridae","Aethomys","hindei",-999,"Hinde's Aethomys",96.05,2.9,-999,98.495,2.741666667,25.71594,26.23966,5.27,35.26,-999,-999,-999,1.745833333,-999,-999,-999,-999,-999,-999,-999,-999,16.276,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",44990,"Aethomys ineptus",1,1,39.91685311,"Mammalia","Rodentia","Muridae","Aethomys","ineptus",-999,"Tete Veld Aethomys",105.39686,3.345,-999,80.85,0.75,25.71594,27.35364,4.44,30.995,-999,-999,-999,0.75,-999,-999,-999,-999,-999,-999,-999,-999,14.2,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",572,"Aethomys kaiseri",1,1,138.9525374,"Mammalia","Rodentia","Muridae","Aethomys","kaiseri",-999,"Kaiser's Aethomys",96.05,2.9,-999,98.495,2.741666667,25.71594,26.23966,5.27,35.26,-999,-999,-999,1.745833333,-999,-999,-999,-999,-999,-999,-999,-999,16.276,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",574,"Aethomys nyikae",1,1,61.00360052,"Mammalia","Rodentia","Muridae","Aethomys","nyikae",-999,"Nyika Aethomys",-999,3.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.4,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",567,"Aethomys silindensis",1,1,1.646397275,"Mammalia","Rodentia","Muridae","Aethomys","silindensis",-999,"Seilinda Aethomys",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.4,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",575,"Aethomys stannarius",1,1,14.03551556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",576,"Aethomys thomasi",1,1,22.62676522,"Mammalia","Rodentia","Muridae","Aethomys","thomasi",-999,"Thomas's Aethomys",96.05,2.9,-999,98.495,2.741666667,25.71594,26.23966,5.27,35.26,-999,-999,-999,1.745833333,-999,-999,-999,-999,-999,-999,-999,-999,16.276,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",712,"Ailuropoda melanoleuca",1,1,0.02826229,"Mammalia","Carnivora","Ursidae","Ailuropoda","melanoleuca",-999,"Giant Panda",2351.48536,1.54,0.7,117500,36.8,131.17916,182,109.29,21999.99,-999,-999,-999,32,2192,1.624572211,-999,-999,-999,-999,-999,-999,142.299,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",136218,"Ailurops melanotis",1,1,0.00707392,"Mammalia","Diprotodontia","Phalangeridae","Ailurops","melanotis",-999,"Talaud Bear Cuscus",-999,1.5,1.5,7000,5.908333333,-999,243.52,-999,-999,-999,-999,-999,5.904166667,-999,-999,-999,-999,-999,-999,-999,-999,56.4,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",40637,"Ailurops ursinus",1,1,7.55e-05,"Mammalia","Diprotodontia","Phalangeridae","Ailurops","ursinus",-999,"Sulawesi Bear Cuscus",-999,1.5,1.5,7000,5.908333333,-999,243.52,-999,-999,-999,-999,-999,5.904166667,-999,-999,-999,-999,-999,-999,-999,-999,56.4,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",714,"Ailurus fulgens",1,1,31.27247456,"Mammalia","Carnivora","Ailuridae","Ailurus","fulgens",-999,"Red Panda",571.90318,2,1,4747.54,19,123.4374,136.935,102.02,1140,-999,-999,-999,17.5,550,0.999315537,-999,-999,5740,-999,-999,-999,60.866,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",723,"Akodon aerosus",1,1,3.637183614,"Mammalia","Rodentia","Cricetidae","Akodon","aerosus",-999,"Yungas Akodont",82.1772,5,3.6,54.995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",724,"Akodon affinis",1,1,2.02887293,"Mammalia","Rodentia","Cricetidae","Akodon","affinis",-999,"Cordillera Occidental Akodont",-999,-999,-999,24.89,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",725,"Akodon albiventer",1,1,34.6909046,"Mammalia","Rodentia","Cricetidae","Akodon","albiventer",-999,"White-bellied Akodont",-999,-999,-999,28.475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",136432,"Akodon aliquantulus",1,1,0.043714024,"Mammalia","Rodentia","Cricetidae","Akodon","aliquantulus",-999,"Diminutive Akodont",-999,4.18,-999,26.725,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",726,"Akodon azarae",1,1,9.24e-05,"Mammalia","Rodentia","Cricetidae","Akodon","azarae",-999,"Azara's Akodont",63.80588,4.32,1.125,24,0.833333333,23.52222,14.67682,2.2,-999,-999,-999,-999,0.833333333,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",727,"Akodon bogotensis",1,1,0.857336915,"Mammalia","Rodentia","Cricetidae","Akodon","bogotensis",-999,"Bogota Akodont",-999,-999,-999,12.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.1,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",728,"Akodon boliviensis",1,1,18.51100338,"Mammalia","Rodentia","Cricetidae","Akodon","boliviensis",-999,"Bolivian Akodont",-999,4.18,-999,26.725,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",729,"Akodon budini",1,1,1.750883545,"Mammalia","Rodentia","Cricetidae","Akodon","budini",-999,"Budin's Akodont",-999,-999,-999,26.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",730,"Akodon cursor",1,1,70.51178574,"Mammalia","Rodentia","Cricetidae","Akodon","cursor",-999,"Cursorial Akodont",-999,3,-999,39.77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",731,"Akodon dayi",1,1,24.39786046,"Mammalia","Rodentia","Cricetidae","Akodon","dayi",-999,"Dusky Akodont",-999,3,-999,37.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",732,"Akodon dolores",1,1,5.226355187,"Mammalia","Rodentia","Cricetidae","Akodon","dolores",-999,"Cordoba Akodont",-999,3.89,-999,45,-999,-999,-999,2.97,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",733,"Akodon fumeus",1,1,12.84350351,"Mammalia","Rodentia","Cricetidae","Akodon","fumeus",-999,"Smoky Akodont",-999,-999,-999,26.54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",736,"Akodon iniscatus",1,1,0.000141755,"Mammalia","Rodentia","Cricetidae","Akodon","iniscatus",-999,"Patagonian Akodont",-999,-999,-999,28.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",737,"Akodon juninensis",1,1,0.00396198,"Mammalia","Rodentia","Cricetidae","Akodon","juninensis",-999,"Junin Akodont",-999,-999,-999,38.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",739,"Akodon kofordi",1,1,0.04187554,"Mammalia","Rodentia","Cricetidae","Akodon","kofordi",-999,"Koford's Akodont",-999,-999,-999,29.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",741,"Akodon latebricola",1,1,0.487042065,"Mammalia","Rodentia","Cricetidae","Akodon","latebricola",-999,"Ecuadorean Akodont",-999,-999,-999,38.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.3,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",742,"Akodon lindberghi",1,1,0.333861534,"Mammalia","Rodentia","Cricetidae","Akodon","lindberghi",-999,"Lindbergh's Akodont",-999,-999,-999,26.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",753,"Akodon lutescens",1,1,15.44185105,"Mammalia","Rodentia","Cricetidae","Akodon","lutescens",-999,"Altiplano Akodont",-999,-999,-999,20.69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.85,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",746,"Akodon mimus",1,1,4.852972521,"Mammalia","Rodentia","Cricetidae","Akodon","mimus",-999,"Hocicudo-like Akodont",-999,-999,-999,23.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.2,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",747,"Akodon molinae",1,1,0.0001804,"Mammalia","Rodentia","Cricetidae","Akodon","molinae",-999,"Molina's Akodont",28.07,3.77,3.9,35.15,-999,23.21786,26.23966,2.97,-999,-999,-999,-999,-999,-999,0.082135524,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",748,"Akodon mollis",1,1,21.7062066,"Mammalia","Rodentia","Cricetidae","Akodon","mollis",-999,"Soft-furred Akodont",-999,-999,-999,30.39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",136197,"Akodon montensis",1,1,0.000193335,"Mammalia","Rodentia","Cricetidae","Akodon","montensis",-999,"Montane Akodont",-999,3,-999,39.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.75,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",136260,"Akodon mystax",1,1,0.004297245,"Mammalia","Rodentia","Cricetidae","Akodon","mystax",-999,"Caparao Akodont",-999,-999,-999,28.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.7985,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",749,"Akodon neocenus",1,1,3.735865431,"Mammalia","Rodentia","Cricetidae","Akodon","neocenus",-999,"Neuquen Akodont",-999,3,-999,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",136408,"Akodon oenos",1,1,0.090375215,"Mammalia","Rodentia","Cricetidae","Akodon","oenos",-999,"Monte Akodont",-999,3,-999,38.65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",752,"Akodon orophilus",1,1,2.77495738,"Mammalia","Rodentia","Cricetidae","Akodon","orophilus",-999,"Utcubamba Akodont",-999,-999,-999,34.69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",136483,"Akodon paranaensis",1,1,0.01298619,"Mammalia","Rodentia","Cricetidae","Akodon","paranaensis",-999,"Parana Akodont",-999,-999,-999,28.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.7985,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",136676,"Akodon pervalens",1,1,2.526444595,"Mammalia","Rodentia","Cricetidae","Akodon","pervalens",-999,"Tarija Akodont",-999,3,-999,38.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",136753,"Akodon philipmyersi",1,1,0.19334437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",136693,"Akodon reigi",1,1,6.338774302,"Mammalia","Rodentia","Cricetidae","Akodon","reigi",-999,"Reig's Akodont",-999,-999,-999,28.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.7985,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",755,"Akodon sanctipaulensis",1,1,0.06754461,"Mammalia","Rodentia","Cricetidae","Akodon","sanctipaulensis",-999,"Sao Paulo Akodont",-999,-999,-999,27.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.597,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",756,"Akodon serrensis",1,1,24.60891365,"Mammalia","Rodentia","Cricetidae","Akodon","serrensis",-999,"Serra do Mar Akodont",-999,-999,-999,28.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.7985,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",757,"Akodon siberiae",1,1,2.733114131,"Mammalia","Rodentia","Cricetidae","Akodon","siberiae",-999,"Cochabamba Akodont",-999,-999,-999,34.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",758,"Akodon simulator",1,1,14.05988504,"Mammalia","Rodentia","Cricetidae","Akodon","simulator",-999,"White-throated Akodont",-999,3,-999,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",759,"Akodon spegazzinii",1,1,5.137009955,"Mammalia","Rodentia","Cricetidae","Akodon","spegazzinii",-999,"Spegazzini's Akodont",-999,4.18,-999,27.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.9495,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",760,"Akodon subfuscus",1,1,14.37452778,"Mammalia","Rodentia","Cricetidae","Akodon","subfuscus",-999,"Puno Akodont",-999,4.18,-999,27.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",761,"Akodon surdus",1,1,1.31901439,"Mammalia","Rodentia","Cricetidae","Akodon","surdus",-999,"Slate-bellied Akodont",-999,-999,-999,38.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",762,"Akodon sylvanus",1,1,0.09990357,"Mammalia","Rodentia","Cricetidae","Akodon","sylvanus",-999,"Woodland Akodont",-999,3,-999,38.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",763,"Akodon toba",1,1,39.12167315,"Mammalia","Rodentia","Cricetidae","Akodon","toba",-999,"Toba Akodont",-999,3,-999,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
