id_no,binomial,presence,origin,shape_Area
4138,Cephalophus callipygus,1,1,60.64344929
4139,Cephalophus dorsalis,1,1,49.37776141
4154,Cephalophus harveyi,1,1,0.10621938
4140,Cephalophus jentinki,1,1,0.01338252
4141,Cephalophus leucogaster,1,1,100.3473574
4144,Cephalophus natalensis,1,1,76.16813993
4145,Cephalophus niger,1,1,62.36148564
4146,Cephalophus nigrifrons,1,1,0.470124425
4148,Cephalophus ogilbyi,1,1,24.44437207
4149,Cephalophus rufilatus,1,1,240.9150872
4150,Cephalophus silvicultor,1,1,503.8900755
4151,Cephalophus spadix,1,1,0.003684285
4152,Cephalophus weynsi,1,1,0.53922909
4153,Cephalophus zebra,1,1,11.09234504
4185,Ceratotherium simum,1,2,72.26510291
4192,Cercartetus caudatus,1,1,1.225135392
40576,Cercartetus concinnus,1,1,20.41020436
40577,Cercartetus lepidus,1,1,0.019055987
40578,Cercartetus nanus,1,1,3.18E-05
136615,Cercocebus agilis,1,1,85.65126472
4205,Cercocebus atys,1,1,9.120202129
4207,Cercocebus chrysogaster,1,1,18.74662491
4200,Cercocebus galeritus,1,1,0.016442113
4203,Cercocebus sanjei,1,1,0.009030896
4201,Cercocebus torquatus,1,1,23.3826157
4212,Cercopithecus ascanius,1,1,1.485621663
4213,Cercopithecus campbelli,1,1,22.89100843
4214,Cercopithecus cephus,1,1,63.34214422
4215,Cercopithecus diana,1,1,11.152175
4216,Cercopithecus dryas,1,1,0.110614709
4217,Cercopithecus erythrogaster,1,1,0.793011768
4218,Cercopithecus erythrotis,1,1,0.09517919
4219,Cercopithecus hamlyni,1,1,19.36733483
4220,Cercopithecus lhoesti,1,1,16.91505094
4221,Cercopithecus mitis,1,1,0.016824252
4222,Cercopithecus mona,1,1,50.48835786
4223,Cercopithecus neglectus,1,1,177.7933169
4224,Cercopithecus nictitans,1,1,78.5196945
4225,Cercopithecus petaurista,1,1,18.35183356
4226,Cercopithecus pogonias,1,1,3.604954802
4227,Cercopithecus preussi,1,1,0.997099818
4229,Cercopithecus sclateri,1,1,2.945173828
4230,Cercopithecus solatus,1,1,0.985261121
4248,Cerdocyon thous,1,1,2.881422698
136440,Cerradomys andersoni,1,1,0.072526915
136276,Cerradomys maracajuensis,1,1,42.38395786
136511,Cerradomys marinhus,1,1,1.126419565
136368,Cerradomys scotti,1,1,139.5555186
15614,Cerradomys subflavus,1,1,122.3169457
4256,Cervus albirostris,1,1,72.86878206
41785,Cervus elaphus,1,2,0.13633231
41788,Cervus nippon,1,1,2.429355743
136547,Chacodelphys formosa,1,1,0.039957461
4305,Chaerephon aloysiisabaudiae,1,1,79.79014916
4306,Chaerephon ansorgei,1,1,464.8093066
4307,Chaerephon bemmeleni,1,1,48.79899699
4308,Chaerephon bivittatus,1,1,156.2658622
4309,Chaerephon bregullae,1,1,3.38E-05
4310,Chaerephon chapini,1,1,0.857546767
4311,Chaerephon gallagheri,1,1,0.025408238
4312,Chaerephon jobensis,1,1,0.48004212
136393,Chaerephon jobimena,1,1,0.00010775
4313,Chaerephon johorensis,1,1,0.00114349
4314,Chaerephon major,1,1,108.0286268
4315,Chaerephon nigeriae,1,1,234.9654514
4316,Chaerephon plicatus,1,1,10.31461919
4317,Chaerephon pumilus,1,1,0.025408238
4319,Chaerephon russatus,1,1,0.025408238
4320,Chaerephon solomonis,1,1,0.2546417
4321,Chaerephon tomensis,1,1,0.05334682
6860,Chaetocauda sichuanensis,1,1,0.114391324
4326,Chaetodipus arenarius,1,1,0.025878465
4327,Chaetodipus artus,1,1,8.024224964
4328,Chaetodipus baileyi,1,1,0.111089958
4329,Chaetodipus californicus,1,1,10.59115779
136421,Chaetodipus dalquesti,1,1,1.02429131
136606,Chaetodipus eremicus,1,1,49.65501559
4330,Chaetodipus fallax,1,1,4.436888425
4331,Chaetodipus formosus,1,1,32.53214047
4332,Chaetodipus goldmani,1,1,5.383316072
4333,Chaetodipus hispidus,1,1,205.3019645
4334,Chaetodipus intermedius,1,1,48.96813183
136361,Chaetodipus lineatus,1,1,1.004698752
4335,Chaetodipus nelsoni,1,1,51.12985198
4336,Chaetodipus penicillatus,1,1,1.532508742
4337,Chaetodipus pernix,1,1,8.912631481
136837,Chaetodipus rudinoris,1,1,0.000753163
4338,Chaetodipus spinatus,1,1,11.52227903
4366,Chaetomys subspinosus,1,1,9.274652342
4367,Chaetophractus nationi,1,1,33.06417289
4368,Chaetophractus vellerosus,1,1,121.3938666
4369,Chaetophractus villosus,1,1,256.8875101
4414,Chalinolobus dwyeri,1,1,49.89937123
4417,Chalinolobus gouldii,1,1,0.114937515
4419,Chalinolobus morio,1,1,0.04916191
4420,Chalinolobus neocaledonicus,1,1,1.426936425
4421,Chalinolobus nigrogriseus,1,1,118.3113251
4422,Chalinolobus picatus,1,1,106.4264055
4425,Chalinolobus tuberculatus,1,1,0.009755145
136235,Cheirogaleus crossleyi,1,1,0.11119916
54778911,Cheirogaleus major,1,1,3.270107779
54778866,Cheirogaleus medius,1,1,10.92203852
136800,Cheirogaleus minusculus,1,1,0.00083577
41576,Cheirogaleus sibreei,1,1,0.003510909
4600,Cheiromeles parvidens,1,1,13.77239209
4601,Cheiromeles torquatus,1,1,0.01164737
136670,Chelemys delfini,1,1,0.043483089
4603,Chelemys macronyx,1,1,35.06030682
4604,Chelemys megalonyx,1,1,11.84114262
136775,Chibchanomys orcesi,1,1,0.225847735
4627,Chibchanomys trichotis,1,1,2.415044645
4634,Chilomys instans,1,1,16.11347888
14359,Chilonatalus micropus,1,1,0.00188345
14361,Chilonatalus tumidifrons,1,1,0.01728154
4647,Chimarrogale hantu,1,1,1.698326695
40614,Chimarrogale himalayica,1,1,0.690909775
4648,Chimarrogale phaeura,1,1,0.06333762
40615,Chimarrogale platycephalus,1,1,17.16032214
40616,Chimarrogale styani,1,1,79.47258394
4649,Chimarrogale sumatrana,1,1,0.00045065
4651,Chinchilla chinchilla,1,1,1.047645513
4652,Chinchilla lanigera,1,1,0.097502737
4655,Chinchillula sahamae,1,1,13.58482484
4658,Chionomys gud,1,1,0.414751861
4659,Chionomys nivalis,1,1,0.120344553
4660,Chionomys roberti,1,1,0.029914261
4664,Chiroderma doriae,1,1,225.2425817
4665,Chiroderma improvisum,1,1,0.05067619
4666,Chiroderma salvini,1,1,55.72686893
4667,Chiroderma trinitatum,1,1,0.40082376
4668,Chiroderma villosum,1,1,0.40082376
4669,Chiromyscus chiropus,1,1,36.59550319
4670,Chironax melanocephalus,1,1,0.138539465
4671,Chironectes minimus,1,1,145.7981891
4679,Chiropodomys calamianensis,1,1,0.946709585
4680,Chiropodomys gliroides,1,1,10.93561062
4681,Chiropodomys karlkoopmani,1,1,0.050945655
4682,Chiropodomys major,1,1,0.642233735
4683,Chiropodomys muroides,1,1,0.08880378
4684,Chiropodomys pusillus,1,1,59.56865427
4685,Chiropotes albinasus,1,1,80.59288769
43891,Chiropotes chiropotes,1,1,110.9706035
39956,Chiropotes satanas,1,1,22.2318624
43892,Chiropotes utahickae,1,1,28.79478888
4691,Chiruromys forbesi,1,1,2.394182372
4692,Chiruromys lamia,1,1,2.798586988
4693,Chiruromys vates,1,1,8.262117209
4704,Chlamyphorus truncatus,1,1,40.01149284
4233,Chlorocebus aethiops,1,1,94.80721754
136291,Chlorocebus cynosuros,1,1,255.3216443
4240,Chlorocebus djamdjamensis,1,1,0.742902078
136271,Chlorocebus pygerythrus,1,1,0.074080414
136265,Chlorocebus sabaeus,1,1,8.53E-05
136208,Chlorocebus tantalus,1,1,326.1221603
4768,Chlorotalpa duthieae,1,1,1.064145687
4766,Chlorotalpa sclateri,1,1,1.894441692
136259,Chodsigoa caovansunga,1,1,0.086094875
41430,Chodsigoa hypsibia,1,1,0.541067045
41431,Chodsigoa lamula,1,1,0.39106546
41435,Chodsigoa parca,1,1,52.3038126
136298,Chodsigoa parva,1,1,0.006393654
20416,Chodsigoa salenskii,1,1,0.02378161
41436,Chodsigoa smithii,1,1,2.744115608
136760,Chodsigoa sodalis,1,1,1.380423536
4772,Choeroniscus godmani,1,1,169.094489
4774,Choeroniscus minor,1,1,523.5564278
4775,Choeroniscus periosus,1,1,5.287950731
4776,Choeronycteris mexicana,1,1,158.8862017
10032,Choeropsis liberiensis,1,1,0.063020745
4777,Choloepus didactylus,1,1,339.2631423
4778,Choloepus hoffmanni,1,1,88.00660705
4806,Chrotogale owstoni,1,1,19.00139568
4807,Chrotomys gonzalesi,1,1,0.003498355
4808,Chrotomys mindorensis,1,1,1.46492079
136388,Chrotomys sibuyanensis,1,1,0.001105555
4092,Chrotomys silaceus,1,1,0.38069174
4810,Chrotomys whiteheadi,1,1,1.42283644
4811,Chrotopterus auritus,1,1,1092.665604
40600,Chrysochloris asiatica,1,1,0.000393334
40601,Chrysochloris stuhlmanni,1,1,8.464315983
4812,Chrysochloris visagiei,1,1,0.034768741
4819,Chrysocyon brachyurus,1,1,375.6253742
4828,Chrysospalax trevelyani,1,1,3.847388289
4829,Chrysospalax villosus,1,1,4.073287078
41695,Civettictis civetta,1,1,1261.979599
4983,Cloeotis percivali,1,1,0.025408238
4988,Clyomys bishopi,1,1,15.70696871
4989,Clyomys laticeps,1,1,133.9250683
5042,Coccymys albidens,1,1,0.007247743
42668,Coccymys ruemmleri,1,1,8.69806743
5074,Coelops frithii,1,1,10.31461145
5075,Coelops hirsutus,1,1,0.096206157
5076,Coelops robinsoni,1,1,0.01208623
5083,Coendou bicolor,1,1,101.0534843
5084,Coendou nycthemera,1,1,29.88591565
5085,Coendou prehensilis,1,1,841.5181951
136702,Coendou quichua,1,1,5.527554369
5086,Coendou rothschildi,1,1,2.55E-06
136300,Coendou sanctamartae,1,1,1.015053883
5113,Coleura afra,1,1,216.3230636
5112,Coleura seychellensis,1,1,0.001820551
5142,Colobus angolensis,1,1,23.57273834
5143,Colobus guereza,1,1,26.45911558
5144,Colobus polykomos,1,1,28.00522069
5145,Colobus satanas,1,1,0.02248671
5146,Colobus vellerosus,1,1,39.05464273
5151,Colomys goslingi,1,1,19.96402522
41458,Condylura cristata,1,1,279.0908906
41630,Conepatus chinga,1,1,248.0227301
41631,Conepatus humboldtii,1,1,81.2274012
41632,Conepatus leuconotus,1,1,227.2808718
41633,Conepatus semistriatus,1,1,42.59605419
136343,Congosorex phillipsorum,1,1,0.007013905
5221,Congosorex polli,1,1,0.026803885
44935,Congosorex verheyeni,1,1,11.81480075
5224,Conilurus penicillatus,1,1,0.011625679
5228,Connochaetes gnou,1,1,37.37649629
5229,Connochaetes taurinus,1,1,3.63895742
41527,Cormura brevirostris,1,1,630.1803562
17599,Corynorhinus mexicanus,1,1,43.87823489
17600,Corynorhinus rafinesquii,1,1,130.2127153
17598,Corynorhinus townsendii,1,1,4.736792225
5481,Craseonycteris thonglongyai,1,1,0.5579054
5499,Crateromys australis,1,1,0.00158618
5502,Crateromys heaneyi,1,1,0.32790135
5501,Crateromys paulus,1,1,0.00620643
5500,Crateromys schadenbergi,1,1,0.313029675
16025,Cratogeomys castanops,1,1,61.34063863
136215,Cratogeomys fulvescens,1,1,0.183979436
16026,Cratogeomys fumosus,1,1,0.43596986
136647,Cratogeomys goldmani,1,1,13.25310437
16028,Cratogeomys merriami,1,1,0.551452469
136396,Cratogeomys perotensis,1,1,0.360263985
136249,Cratogeomys planiceps,1,1,0.216201887
5513,Cremnomys cutchicus,1,1,1.84120403
5514,Cremnomys elvira,1,1,0.00366646
5521,Cricetomys emini,1,1,303.8775912
5522,Cricetomys gambianus,1,1,409.8721191
5523,Cricetulus alticola,1,1,13.58249117
5524,Cricetulus barabensis,1,1,25.3273968
5525,Cricetulus kamensis,1,1,0.007075139
136746,Cricetulus lama,1,1,1.692591422
5526,Cricetulus longicaudatus,1,1,276.0698464
5528,Cricetulus migratorius,1,1,850.3485286
5527,Cricetulus sokolovi,1,1,40.05598142
136527,Cricetulus tibetanus,1,1,4.602338703
5529,Cricetus cricetus,1,1,824.5596932
40617,Crocidura aleksandrisi,1,1,4.076826674
5620,Crocidura allex,1,1,0.135469425
5595,Crocidura andamanensis,1,1,0.003847105
5558,Crocidura ansellorum,1,1,0.0885994
40618,Crocidura arabica,1,1,0.029833264
136270,Crocidura arispa,1,1,0.029731859
5596,Crocidura armenica,1,1,0.0333895
40619,Crocidura attenuata,1,1,409.6788925
5621,Crocidura attila,1,1,67.75338181
5559,Crocidura baileyi,1,1,0.315950865
136726,Crocidura baluensis,1,1,0.05030065
40620,Crocidura batesi,1,1,36.42141696
5597,Crocidura beatus,1,1,0.30993443
5598,Crocidura beccarii,1,1,7.469254263
40621,Crocidura bottegi,1,1,0.53798997
5622,Crocidura bottegoides,1,1,0.46204602
136742,Crocidura brunnea,1,1,10.31465328
40622,Crocidura buettikoferi,1,1,0.025279776
5623,Crocidura caliginea,1,1,6.215582647
5560,Crocidura canariensis,1,1,0.000456357
136444,Crocidura caspica,1,1,1.31134731
41317,Crocidura cinderella,1,1,70.5459062
5561,Crocidura congobelgica,1,1,8.113011341
5562,Crocidura crenata,1,1,0.025279776
40624,Crocidura crossei,1,1,90.95183425
40625,Crocidura cyanea,1,1,240.1869758
40626,Crocidura denti,1,1,10.51182298
5624,Crocidura desperata,1,1,0.901543655
40628,Crocidura dolichura,1,1,0.157919765
40629,Crocidura douceti,1,1,12.91747099
40627,Crocidura dsinezumi,1,1,3.550979335
5565,Crocidura eisentrauti,1,1,0.029628695
5625,Crocidura elgonius,1,1,3.23863191
40630,Crocidura elongata,1,1,10.41235605
5626,Crocidura erica,1,1,9.165991821
5627,Crocidura fischeri,1,1,0.05590981
5628,Crocidura flavescens,1,1,27.45027836
5600,Crocidura floweri,1,1,2.877277831
136578,Crocidura foetida,1,1,59.57962915
5629,Crocidura foxi,1,1,136.8140633
40631,Crocidura fuliginosa,1,1,248.7422722
40632,Crocidura fulvastra,1,1,359.9519846
5630,Crocidura fumosa,1,1,0.322176655
40633,Crocidura fuscomurina,1,1,818.8467644
5566,Crocidura glassi,1,1,0.43205307
41319,Crocidura gmelini,1,1,260.930464
41318,Crocidura goliath,1,1,47.07235635
41321,Crocidura grandiceps,1,1,0.025658319
5601,Crocidura grandis,1,1,0.0437081
5567,Crocidura grassei,1,1,28.99931849
5602,Crocidura grayi,1,1,2.249925205
5632,Crocidura greenwoodi,1,1,4.20305474
5633,Crocidura harenna,1,1,0.00882699
136596,Crocidura hikmiya,1,1,0.000198735
41322,Crocidura hildegardeae,1,1,190.5891948
136226,Crocidura hilliana,1,1,0.377329345
41323,Crocidura hirta,1,1,342.9092585
5603,Crocidura hispida,1,1,0.003125125
41324,Crocidura horsfieldii,1,1,0.368574275
136781,Crocidura hutanis,1,1,8.22949497
136733,Crocidura indochinensis,1,1,54.86275646
41325,Crocidura jacksoni,1,1,74.12188946
5604,Crocidura jenkinsi,1,1,0.006336105
136327,Crocidura jouvenetae,1,1,18.17158874
136634,Crocidura katinka,1,1,1.108998177
5568,Crocidura kivuana,1,1,0.09895863
41326,Crocidura lamottei,1,1,128.5692201
5569,Crocidura lanosa,1,1,0.23012735
41327,Crocidura lasiura,1,1,174.6291572
5570,Crocidura latona,1,1,11.80660008
41328,Crocidura lea,1,1,9.454726825
136792,Crocidura lepidura,1,1,18.87872376
29651,Crocidura leucodon,1,1,444.2529487
41329,Crocidura levicula,1,1,3.448502655
41330,Crocidura littoralis,1,1,154.536435
5571,Crocidura longipes,1,1,0.06681504
5572,Crocidura lucina,1,1,0.206717275
5589,Crocidura ludia,1,1,39.02482448
41331,Crocidura luna,1,1,150.9564382
41332,Crocidura lusitania,1,1,0.301043295
41333,Crocidura macarthuri,1,1,37.98776614
5634,Crocidura macmillani,1,1,1.802834749
5635,Crocidura macowi,1,1,0.02316862
5605,Crocidura malayana,1,1,0.0012869
5575,Crocidura manengubae,1,1,0.0652587
5576,Crocidura maquassiensis,1,1,0.0960407
41334,Crocidura mariquensis,1,1,177.7224231
41335,Crocidura maurisca,1,1,0.053487225
41336,Crocidura maxi,1,1,0.00112588
5606,Crocidura mindorus,1,1,0.005348475
5608,Crocidura miya,1,1,0.002500435
5577,Crocidura monax,1,1,0.313418825
41337,Crocidura monticola,1,1,34.93525017
41338,Crocidura montis,1,1,0.228634222
41339,Crocidura muricauda,1,1,32.97667415
136711,Crocidura musseri,1,1,0.007361255
41340,Crocidura mutesae,1,1,2.229055122
41341,Crocidura nana,1,1,0.00474648
41342,Crocidura nanilla,1,1,8.14374907
136786,Crocidura negligens,1,1,0.019462575
5609,Crocidura negrina,1,1,0.03798841
5610,Crocidura nicobarica,1,1,0.007379855
41344,Crocidura nigeriae,1,1,0.157919765
41345,Crocidura nigricans,1,1,10.74382134
41447,Crocidura nigripes,1,1,6.552117885
41346,Crocidura nigrofusca,1,1,313.2602176
5578,Crocidura nimbae,1,1,3.721346684
41347,Crocidura niobe,1,1,1.64499889
41457,Crocidura obscurior,1,1,30.49781676
41348,Crocidura olivieri,1,1,7.298620379
5611,Crocidura orientalis,1,1,0.037365845
5590,Crocidura orii,1,1,0.022781685
40623,Crocidura pachyura,1,1,2.532601349
5613,Crocidura palawanensis,1,1,0.946755115
5614,Crocidura paradoxura,1,1,8.57412155
41349,Crocidura parvipes,1,1,457.2080568
41350,Crocidura pasha,1,1,0.885252415
5615,Crocidura pergrisea,1,1,0.000935025
5580,Crocidura phaeura,1,1,0.03448556
5636,Crocidura picea,1,1,0.50549395
5637,Crocidura pitmani,1,1,3.038018745
41351,Crocidura planiceps,1,1,0.025279776
41352,Crocidura poensis,1,1,0.011904175
5591,Crocidura polia,1,1,0.006273785
41353,Crocidura pullata,1,1,0.87799697
5592,Crocidura raineyi,1,1,0.01034926
136722,Crocidura ramona,1,1,0.096909455
136783,Crocidura rapax,1,1,2.90180946
5616,Crocidura religiosa,1,1,2.223020612
41354,Crocidura rhoditis,1,1,7.91173715
41355,Crocidura roosevelti,1,1,161.3076392
29652,Crocidura russula,1,1,166.4200747
5593,Crocidura selina,1,1,2.321594311
29654,Crocidura serezkyensis,1,1,3.785751851
5617,Crocidura shantungensis,1,1,0.18011128
41356,Crocidura sibirica,1,1,735.3575837
29655,Crocidura sicula,1,1,0.006341541
41357,Crocidura silacea,1,1,29.90681979
41358,Crocidura smithii,1,1,11.21512815
41359,Crocidura somalica,1,1,0.3471933
5582,Crocidura stenocephala,1,1,0.028047715
29656,Crocidura suaveolens,1,1,0.17198474
5618,Crocidura susiana,1,1,0.399791406
136238,Crocidura tanakae,1,1,2.502199189
5583,Crocidura tansaniana,1,1,0.037578075
41360,Crocidura tarella,1,1,0.106239125
41361,Crocidura tarfayensis,1,1,24.04336793
5584,Crocidura telfordi,1,1,0.251977335
5619,Crocidura tenuis,1,1,2.35219348
5585,Crocidura thalia,1,1,12.21845864
41362,Crocidura theresae,1,1,22.14640636
5594,Crocidura thomensis,1,1,0.06959501
136379,Crocidura trichura,1,1,0.01132459
41363,Crocidura turba,1,1,0.157919765
5638,Crocidura ultima,1,1,0.10378543
5586,Crocidura usambarae,1,1,0.218415185
41364,Crocidura viaria,1,1,0.217086215
136602,Crocidura virgata,1,1,0.000735255
41365,Crocidura voi,1,1,248.2224182
136454,Crocidura vorax,1,1,109.3447374
136447,Crocidura vosmaeri,1,1,0.937098855
136341,Crocidura watasei,1,1,0.065116085
41366,Crocidura whitakeri,1,1,0.348797769
5587,Crocidura wimmeri,1,1,0.00625894
136382,Crocidura wuchihensis,1,1,0.01926831
5639,Crocidura xantippe,1,1,2.178317995
41367,Crocidura yankariensis,1,1,114.249733
41368,Crocidura zaphiri,1,1,0.29924236
41369,Crocidura zarudnyi,1,1,50.7064411
5640,Crocidura zimmeri,1,1,0.052933375
5588,Crocidura zimmermanni,1,1,0.827570936
5674,Crocuta crocuta,1,1,1202.58362
41593,Crossarchus alexandri,1,1,114.5963216
41594,Crossarchus ansorgei,1,1,1.0415388
41595,Crossarchus obscurus,1,1,39.59726309
41596,Crossarchus platycephalus,1,1,41.29120984
5679,Crossomys moncktoni,1,1,11.3348717
5704,Crunomys celebensis,1,1,0.04237708
5705,Crunomys fallax,1,1,0.42448757
5706,Crunomys melanius,1,1,0.05503804
29458,Crunomys suncoides,1,1,0.039539605
5749,Cryptochloris zyli,1,1,0.016506043
5755,Cryptomys hottentotus,1,1,5.921136535
136545,Cryptonanus agricolai,1,1,86.69742076
136845,Cryptonanus chacoensis,1,1,79.13397431
136705,Cryptonanus guahybae,1,1,0.000104984
136749,Cryptonanus unduaviensis,1,1,26.01029434
5760,Cryptoprocta ferox,1,1,38.09660104
136789,Cryptotis alticola,1,1,0.23131437
136736,Cryptotis brachyonyx,1,1,0.218227915
136795,Cryptotis colombiana,1,1,0.48507443
5763,Cryptotis endersi,1,1,0.077944765
136438,Cryptotis equatoris,1,1,2.709224285
41371,Cryptotis goldmani,1,1,4.074594069
41372,Cryptotis goodwini,1,1,3.59317812
5764,Cryptotis gracilis,1,1,1.127860205
136614,Cryptotis griseoventris,1,1,0.19861794
5765,Cryptotis hondurensis,1,1,0.001108225
5766,Cryptotis magna,1,1,1.22277111
136488,Cryptotis mayensis,1,1,0.047592715
136267,Cryptotis medellinia,1,1,1.01935803
136299,Cryptotis mera,1,1,0.080303605
41373,Cryptotis meridensis,1,1,1.367352905
136398,Cryptotis merriami,1,1,7.785397628
41374,Cryptotis mexicana,1,1,2.719956125
41375,Cryptotis montivaga,1,1,2.420545226
136389,Cryptotis nelsoni,1,1,0.00229224
41376,Cryptotis nigrescens,1,1,0.03441463
136462,Cryptotis obscura,1,1,1.069581325
136838,Cryptotis orophila,1,1,8.572822092
41377,Cryptotis parva,1,1,384.1472984
136550,Cryptotis peregrina,1,1,0.045178463
136734,Cryptotis peruviensis,1,1,0.61479835
136639,Cryptotis phillipsii,1,1,0.50422775
41378,Cryptotis squamipes,1,1,3.09546377
136780,Cryptotis tamensis,1,1,0.49003022
41379,Cryptotis thomasi,1,1,1.930539725
136757,Cryptotis tropicalis,1,1,9.204616664
5792,Ctenodactylus gundi,1,1,12.83492676
5793,Ctenodactylus vali,1,1,3.911277706
5795,Ctenomys argentinus,1,1,2.442994063
5796,Ctenomys australis,1,1,0.364932269
5797,Ctenomys azarae,1,1,0.79576443
136687,Ctenomys bergi,1,1,0.505462607
5798,Ctenomys boliviensis,1,1,0.872778257
5799,Ctenomys bonettoi,1,1,0.206769875
5800,Ctenomys brasiliensis,1,1,17.58940322
136694,Ctenomys budini,1,1,0.749135196
5801,Ctenomys colburni,1,1,0.084795623
136308,Ctenomys coludo,1,1,0.853177871
5802,Ctenomys conoveri,1,1,8.557706565
136295,Ctenomys coyhaiquensis,1,1,0.013307154
136234,Ctenomys dorbignyi,1,1,0.115467706
5803,Ctenomys dorsalis,1,1,0.968655802
5804,Ctenomys emilianus,1,1,0.983688931
136588,Ctenomys famosus,1,1,0.052199327
136464,Ctenomys flamarioni,1,1,0.417013187
136499,Ctenomys fochi,1,1,0.048432366
136601,Ctenomys fodax,1,1,0.213311222
5805,Ctenomys frater,1,1,0.462470272
5806,Ctenomys fulvus,1,1,6.541736026
136607,Ctenomys goodfellowi,1,1,1.913208792
5807,Ctenomys haigi,1,1,0.062352157
136281,Ctenomys johannis,1,1,0.022712129
136556,Ctenomys juris,1,1,0.062768148
5808,Ctenomys knighti,1,1,0.751263526
136567,Ctenomys lami,1,1,0.000636996
5809,Ctenomys latro,1,1,0.587965417
5810,Ctenomys leucodon,1,1,0.969822828
5811,Ctenomys lewisi,1,1,0.414271394
5812,Ctenomys magellanicus,1,1,0.116742891
5813,Ctenomys maulinus,1,1,5.293843406
5814,Ctenomys mendocinus,1,1,13.46116103
5815,Ctenomys minutus,1,1,0.539399287
5817,Ctenomys occultus,1,1,0.110021627
5818,Ctenomys opimus,1,1,25.21072233
136390,Ctenomys osvaldoreigi,1,1,0.004799611
5819,Ctenomys pearsoni,1,1,1.13227482
